rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
117,0,4,74,74,1.0000,1.5616,0.5343,54.21,1.0000,22 46 126 135
118,0,3,73,73,1.0000,1.5616,0.5290,53.26,1.0000,10 126 135
119,0,4,73,73,1.0000,1.5616,0.5290,53.26,1.0000,0 10 126 135
120,0,4,73,73,1.0000,1.5616,0.5290,53.26,1.0000,2 10 126 135
121,0,4,73,73,1.0000,1.5616,0.5290,53.26,1.0000,10 74 126 135
122,0,4,66,66,1.0000,1.5616,0.4907,46.81,1.0000,14 19 22 41
123,0,4,66,66,1.0000,1.5616,0.4907,46.81,1.0000,27 35 60 97
124,0,4,65,65,1.0000,1.5616,0.4851,45.92,1.0000,27 35 83 102
125,0,4,64,64,1.0000,1.5616,0.4794,45.03,1.0000,22 27 35 60
126,0,4,64,64,1.0000,1.5616,0.4794,45.03,1.0000,27 35 60 83
127,0,4,64,64,1.0000,1.5616,0.4794,45.03,1.0000,27 35 71 97
128,0,3,63,63,1.0000,1.5616,0.4737,44.15,1.0000,27 83 135
129,0,3,62,62,1.0000,1.5616,0.4679,43.28,1.0000,22 102 140
130,0,4,62,62,1.0000,1.5616,0.4679,43.28,1.0000,0 22 102 140
131,0,4,62,62,1.0000,1.5616,0.4679,43.28,1.0000,2 22 102 140
132,0,4,62,62,1.0000,1.5616,0.4679,43.28,1.0000,22 35 60 65
133,0,4,62,62,1.0000,1.5616,0.4679,43.28,1.0000,22 74 102 140
134,0,4,61,61,1.0000,1.5616,0.4621,42.42,1.0000,14 19 22 51
135,0,4,61,61,1.0000,1.5616,0.4621,42.42,1.0000,54 74 105 110
136,0,4,60,60,1.0000,1.5616,0.4563,41.56,1.0000,27 35 83 94
137,0,4,59,59,1.0000,1.5616,0.4504,40.71,1.0000,19 22 35 71
138,0,4,58,58,1.0000,1.5616,0.4444,39.87,1.0000,14 22 51 65
139,0,4,57,57,1.0000,1.5616,0.4385,39.03,1.0000,14 19 22 60
140,0,4,55,55,1.0000,1.5616,0.4264,37.37,1.0000,74 86 97 110
141,0,4,54,54,1.0000,1.5616,0.4202,36.55,1.0000,10 35 83 102
142,0,4,53,53,1.0000,1.5616,0.4141,35.74,1.0000,10 35 83 94
143,0,3,50,50,1.0000,1.5616,0.3953,33.34,1.0000,17 54 126
144,0,4,50,50,1.0000,1.5616,0.3953,33.34,1.0000,0 17 54 126
145,0,4,50,50,1.0000,1.5616,0.3953,33.34,1.0000,2 17 54 126
146,0,4,50,50,1.0000,1.5616,0.3953,33.34,1.0000,17 54 74 126
147,0,4,50,50,1.0000,1.5616,0.3953,33.34,1.0000,35 54 105 110
148,0,4,47,47,1.0000,1.5616,0.3760,30.99,1.0000,27 46 105 121
149,0,4,46,46,1.0000,1.5616,0.3695,30.22,1.0000,74 86 105 110
150,0,3,45,45,1.0000,1.5616,0.3629,29.45,1.0000,5 86 118
151,0,4,45,45,1.0000,1.5616,0.3629,29.45,1.0000,0 5 86 118
152,0,4,45,45,1.0000,1.5616,0.3629,29.45,1.0000,2 5 86 118
153,0,4,45,45,1.0000,1.5616,0.3629,29.45,1.0000,5 74 86 118
154,0,4,44,44,1.0000,1.5616,0.3563,28.69,1.0000,10 27 35 71
155,0,2,42,42,1.0000,1.5616,0.3429,27.19,1.0000,22 36
156,0,2,42,42,1.0000,1.5616,0.3429,27.19,1.0000,36 46
157,0,3,42,42,1.0000,1.5616,0.3429,27.19,1.0000,0 22 36
158,0,3,42,42,1.0000,1.5616,0.3429,27.19,1.0000,0 36 46
159,0,3,42,42,1.0000,1.5616,0.3429,27.19,1.0000,10 46 68
160,0,3,42,42,1.0000,1.5616,0.3429,27.19,1.0000,19 46 68
161,0,4,42,42,1.0000,1.5616,0.3429,27.19,1.0000,0 10 46 68
162,0,4,42,42,1.0000,1.5616,0.3429,27.19,1.0000,0 19 46 68
163,0,3,37,37,1.0000,1.5616,0.3083,23.52,1.0000,17 63 86
164,0,4,37,37,1.0000,1.5616,0.3083,23.52,1.0000,0 17 63 86
165,0,4,37,37,1.0000,1.5616,0.3083,23.52,1.0000,2 17 63 86
166,0,4,37,37,1.0000,1.5616,0.3083,23.52,1.0000,17 54 63 86
167,0,4,37,37,1.0000,1.5616,0.3083,23.52,1.0000,22 27 121 138
168,0,4,37,37,1.0000,1.5616,0.3083,23.52,1.0000,22 81 91 121
169,0,3,36,36,1.0000,1.5616,0.3013,22.81,1.0000,10 86 102
170,0,4,36,36,1.0000,1.5616,0.3013,22.81,1.0000,0 10 86 102
171,0,3,35,35,1.0000,1.5616,0.2941,22.09,1.0000,19 58 68
172,0,3,35,35,1.0000,1.5616,0.2941,22.09,1.0000,27 32 138
173,0,4,32,32,1.0000,1.5616,0.2723,19.99,1.0000,10 74 86 138
174,0,4,32,32,1.0000,1.5616,0.2723,19.99,1.0000,33 35 54 78
175,0,4,31,31,1.0000,1.5616,0.2650,19.30,1.0000,6 33 35 78
176,0,4,31,31,1.0000,1.5616,0.2650,19.30,1.0000,33 54 74 78
177,0,4,31,31,1.0000,1.5616,0.2650,19.30,1.0000,33 54 78 113
178,0,3,28,28,1.0000,1.5616,0.2424,17.25,1.0000,6 78 86
179,0,4,28,28,1.0000,1.5616,0.2424,17.25,1.0000,0 6 78 86
180,0,4,28,28,1.0000,1.5616,0.2424,17.25,1.0000,2 6 78 86
181,0,3,21,21,1.0000,1.5616,0.1875,12.63,1.0000,6 33 118
182,0,4,21,21,1.0000,1.5616,0.1875,12.63,1.0000,0 6 33 118
183,0,4,21,21,1.0000,1.5616,0.1875,12.63,1.0000,2 6 33 118
184,0,4,21,21,1.0000,1.5616,0.1875,12.63,1.0000,6 33 76 118
