rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
169,2,4,47,48,0.9792,2.9546,0.0610,91.88,0.9387,0 12 55 77
170,2,4,47,48,0.9792,2.9546,0.0610,91.88,0.9387,0 45 55 77
171,2,4,47,48,0.9792,2.9546,0.0610,91.88,0.9387,12 55 77 100
172,2,4,47,48,0.9792,2.9546,0.0610,91.88,0.9387,45 55 77 100
173,2,3,46,47,0.9787,2.9532,0.0598,89.82,0.9374,27 50 55
174,2,4,46,47,0.9787,2.9532,0.0598,89.82,0.9374,0 27 50 55
175,2,4,46,47,0.9787,2.9532,0.0598,89.82,0.9374,27 50 55 100
176,2,3,45,46,0.9783,2.9518,0.0585,87.76,0.9360,23 35 50
177,2,3,45,46,0.9783,2.9518,0.0585,87.76,0.9360,28 50 94
178,2,3,45,46,0.9783,2.9518,0.0585,87.76,0.9360,44 55 70
179,2,4,45,46,0.9783,2.9518,0.0585,87.76,0.9360,0 23 35 50
180,2,4,45,46,0.9783,2.9518,0.0585,87.76,0.9360,0 28 50 94
181,2,4,45,46,0.9783,2.9518,0.0585,87.76,0.9360,0 44 55 70
182,2,4,45,46,0.9783,2.9518,0.0585,87.76,0.9360,23 35 50 100
183,2,4,45,46,0.9783,2.9518,0.0585,87.76,0.9360,28 50 94 100
184,2,4,45,46,0.9783,2.9518,0.0585,87.76,0.9360,38 50 55 95
185,2,4,45,46,0.9783,2.9518,0.0585,87.76,0.9360,44 55 70 100
186,1,2,70,72,0.9722,2.9514,0.0900,136.87,0.9189,43 52
187,1,3,70,72,0.9722,2.9514,0.0900,136.87,0.9189,0 43 52
188,1,3,70,72,0.9722,2.9514,0.0900,136.87,0.9189,43 52 100
189,1,4,70,72,0.9722,2.9514,0.0900,136.87,0.9189,0 43 52 100
190,0,3,68,68,1.0000,2.9483,0.0853,134.51,1.0000,25 47 98
191,0,4,68,68,1.0000,2.9483,0.0853,134.51,1.0000,0 25 47 98
192,0,4,68,68,1.0000,2.9483,0.0853,134.51,1.0000,25 47 98 100
193,0,3,57,57,1.0000,2.9483,0.0720,112.48,1.0000,25 54 91
194,0,4,57,57,1.0000,2.9483,0.0720,112.48,1.0000,0 25 54 91
195,0,4,57,57,1.0000,2.9483,0.0720,112.48,1.0000,25 54 91 100
196,0,4,55,55,1.0000,2.9483,0.0695,108.48,1.0000,1 14 25 77
197,0,2,50,50,1.0000,2.9483,0.0634,98.51,1.0000,19 47
198,0,3,50,50,1.0000,2.9483,0.0634,98.51,1.0000,0 19 47
199,0,3,50,50,1.0000,2.9483,0.0634,98.51,1.0000,19 47 100
200,0,4,50,50,1.0000,2.9483,0.0634,98.51,1.0000,0 19 47 100
201,0,3,47,47,1.0000,2.9483,0.0597,92.53,1.0000,54 78 82
202,0,4,47,47,1.0000,2.9483,0.0597,92.53,1.0000,0 54 78 82
203,0,4,47,47,1.0000,2.9483,0.0597,92.53,1.0000,54 78 82 100
204,0,4,46,46,1.0000,2.9483,0.0585,90.55,1.0000,14 25 65 77
205,0,3,45,45,1.0000,2.9483,0.0573,88.56,1.0000,14 38 54
206,0,3,45,45,1.0000,2.9483,0.0573,88.56,1.0000,54 78 91
207,0,4,45,45,1.0000,2.9483,0.0573,88.56,1.0000,0 14 38 54
208,0,4,45,45,1.0000,2.9483,0.0573,88.56,1.0000,0 54 78 91
209,0,4,45,45,1.0000,2.9483,0.0573,88.56,1.0000,14 38 54 100
210,0,4,45,45,1.0000,2.9483,0.0573,88.56,1.0000,54 78 91 100
211,1,3,67,69,0.9710,2.9477,0.0863,130.59,0.9154,30 53 79
212,1,3,67,69,0.9710,2.9477,0.0863,130.59,0.9154,37 53 89
213,1,4,67,69,0.9710,2.9477,0.0863,130.59,0.9154,0 30 53 79
214,1,4,67,69,0.9710,2.9477,0.0863,130.59,0.9154,0 37 53 89
215,1,4,67,69,0.9710,2.9477,0.0863,130.59,0.9154,30 53 79 100
216,1,4,67,69,0.9710,2.9477,0.0863,130.59,0.9154,37 53 89 100
217,1,3,65,67,0.9701,2.9451,0.0839,126.40,0.9130,30 49 74
218,1,4,65,67,0.9701,2.9451,0.0839,126.40,0.9130,0 30 49 74
219,1,4,65,67,0.9701,2.9451,0.0839,126.40,0.9130,30 49 74 100
220,1,3,64,66,0.9697,2.9437,0.0826,124.31,0.9117,24 53 79
221,1,4,64,66,0.9697,2.9437,0.0826,124.31,0.9117,0 24 53 79
222,1,4,64,66,0.9697,2.9437,0.0826,124.31,0.9117,24 53 79 100
223,1,3,62,64,0.9688,2.9409,0.0802,120.14,0.9090,53 74 98
224,1,4,62,64,0.9688,2.9409,0.0802,120.14,0.9090,0 53 74 98
225,1,4,62,64,0.9688,2.9409,0.0802,120.14,0.9090,53 74 98 100
226,1,3,61,63,0.9683,2.9394,0.0789,118.05,0.9076,30 53 84
227,1,4,61,63,0.9683,2.9394,0.0789,118.05,0.9076,0 30 53 84
228,1,4,61,63,0.9683,2.9394,0.0789,118.05,0.9076,30 53 84 100
229,1,3,59,61,0.9672,2.9362,0.0764,113.88,0.9046,11 30 54
230,1,4,59,61,0.9672,2.9362,0.0764,113.88,0.9046,0 11 30 54
231,1,4,59,61,0.9672,2.9362,0.0764,113.88,0.9046,11 30 54 100
232,2,3,72,74,0.9730,2.9359,0.0920,139.76,0.9208,23 50 91
233,2,4,72,74,0.9730,2.9359,0.0920,139.76,0.9208,0 23 50 91
234,2,4,72,74,0.9730,2.9359,0.0920,139.76,0.9208,23 50 91 100
235,1,2,57,59,0.9661,2.9328,0.0739,109.71,0.9015,16 43
236,1,3,57,59,0.9661,2.9328,0.0739,109.71,0.9015,0 16 43
237,1,3,57,59,0.9661,2.9328,0.0739,109.71,0.9015,16 43 100
238,1,3,57,59,0.9661,2.9328,0.0739,109.71,0.9015,24 49 84
239,1,3,57,59,0.9661,2.9328,0.0739,109.71,0.9015,24 49 89
240,1,3,57,59,0.9661,2.9328,0.0739,109.71,0.9015,30 37 49
241,1,4,57,59,0.9661,2.9328,0.0739,109.71,0.9015,0 16 43 100
242,1,4,57,59,0.9661,2.9328,0.0739,109.71,0.9015,0 24 49 84
243,1,4,57,59,0.9661,2.9328,0.0739,109.71,0.9015,0 24 49 89
244,1,4,57,59,0.9661,2.9328,0.0739,109.71,0.9015,0 30 37 49
245,1,4,57,59,0.9661,2.9328,0.0739,109.71,0.9015,24 49 84 100
246,1,4,57,59,0.9661,2.9328,0.0739,109.71,0.9015,24 49 89 100
247,1,4,57,59,0.9661,2.9328,0.0739,109.71,0.9015,30 37 49 100
248,2,3,68,70,0.9714,2.9312,0.0871,131.45,0.9164,2 55 77
249,2,4,68,70,0.9714,2.9312,0.0871,131.45,0.9164,0 2 55 77
250,2,4,68,70,0.9714,2.9312,0.0871,131.45,0.9164,2 55 77 100
251,1,3,56,58,0.9655,2.9311,0.0727,107.63,0.8998,53 74 79
252,1,4,56,58,0.9655,2.9311,0.0727,107.63,0.8998,24 52 84 89
253,2,3,66,68,0.9706,2.9287,0.0846,127.30,0.9140,44 55 91
254,2,4,66,68,0.9706,2.9287,0.0846,127.30,0.9140,0 44 55 91
255,2,4,66,68,0.9706,2.9287,0.0846,127.30,0.9140,44 55 91 100
256,1,3,54,56,0.9643,2.9273,0.0702,103.47,0.8963,30 53 93
257,1,4,54,56,0.9643,2.9273,0.0702,103.47,0.8963,0 30 53 93
258,1,4,54,56,0.9643,2.9273,0.0702,103.47,0.8963,2 23 84 89
259,1,4,54,56,0.9643,2.9273,0.0702,103.47,0.8963,30 53 93 100
260,1,2,106,110,0.9636,2.9253,0.1331,205.32,0.8945,53 74
261,1,3,106,110,0.9636,2.9253,0.1331,205.32,0.8945,0 53 74
262,1,3,106,110,0.9636,2.9253,0.1331,205.32,0.8945,53 74 100
263,1,4,106,110,0.9636,2.9253,0.1331,205.32,0.8945,0 53 74 100
264,1,3,53,55,0.9636,2.9253,0.0689,101.39,0.8945,12 52 84
265,1,3,53,55,0.9636,2.9253,0.0689,101.39,0.8945,23 49 74
266,1,3,53,55,0.9636,2.9253,0.0689,101.39,0.8945,24 53 94
267,1,3,53,55,0.9636,2.9253,0.0689,101.39,0.8945,30 49 93
268,1,4,53,55,0.9636,2.9253,0.0689,101.39,0.8945,0 12 52 84
269,1,4,53,55,0.9636,2.9253,0.0689,101.39,0.8945,0 23 49 74
270,1,4,53,55,0.9636,2.9253,0.0689,101.39,0.8945,0 24 53 94
271,1,4,53,55,0.9636,2.9253,0.0689,101.39,0.8945,0 30 49 93
272,1,4,53,55,0.9636,2.9253,0.0689,101.39,0.8945,12 52 84 100
273,1,4,53,55,0.9636,2.9253,0.0689,101.39,0.8945,23 49 74 100
274,1,4,53,55,0.9636,2.9253,0.0689,101.39,0.8945,24 53 94 100
275,1,4,53,55,0.9636,2.9253,0.0689,101.39,0.8945,30 49 93 100
276,1,4,53,55,0.9636,2.9253,0.0689,101.39,0.8945,30 52 84 89
277,2,3,63,65,0.9692,2.9246,0.0809,121.09,0.9101,45 50 77
278,2,4,63,65,0.9692,2.9246,0.0809,121.09,0.9101,0 45 50 77
279,2,4,63,65,0.9692,2.9246,0.0809,121.09,0.9101,45 50 77 100
280,1,3,52,54,0.9630,2.9233,0.0677,99.31,0.8926,52 75 84
281,1,4,52,54,0.9630,2.9233,0.0677,99.31,0.8926,0 52 75 84
282,1,4,52,54,0.9630,2.9233,0.0677,99.31,0.8926,52 75 84 100
283,2,3,61,63,0.9683,2.9216,0.0785,116.95,0.9073,23 50 77
284,2,4,61,63,0.9683,2.9216,0.0785,116.95,0.9073,0 23 50 77
285,2,4,61,63,0.9683,2.9216,0.0785,116.95,0.9073,23 50 77 100
286,1,3,51,53,0.9623,2.9212,0.0664,97.24,0.8906,12 49 84
287,1,3,51,53,0.9623,2.9212,0.0664,97.24,0.8906,24 37 49
288,1,3,51,53,0.9623,2.9212,0.0664,97.24,0.8906,49 61 74
289,1,4,51,53,0.9623,2.9212,0.0664,97.24,0.8906,0 12 49 84
290,1,4,51,53,0.9623,2.9212,0.0664,97.24,0.8906,0 49 61 74
291,1,4,51,53,0.9623,2.9212,0.0664,97.24,0.8906,12 49 84 100
292,1,4,51,53,0.9623,2.9212,0.0664,97.24,0.8906,49 61 74 100
293,2,2,60,62,0.9677,2.9201,0.0772,114.88,0.9058,61 78
294,2,3,60,62,0.9677,2.9201,0.0772,114.88,0.9058,0 61 78
295,2,3,60,62,0.9677,2.9201,0.0772,114.88,0.9058,8 50 77
296,2,3,60,62,0.9677,2.9201,0.0772,114.88,0.9058,61 78 100
297,2,4,60,62,0.9677,2.9201,0.0772,114.88,0.9058,0 8 50 77
298,2,4,60,62,0.9677,2.9201,0.0772,114.88,0.9058,0 61 78 100
299,2,4,60,62,0.9677,2.9201,0.0772,114.88,0.9058,8 50 77 100
300,1,4,50,52,0.9615,2.9190,0.0651,95.16,0.8886,23 37 89 98
301,1,4,50,52,0.9615,2.9190,0.0651,95.16,0.8886,37 80 84 89
302,2,3,59,61,0.9672,2.9185,0.0760,112.82,0.9043,17 34 50
303,2,3,59,61,0.9672,2.9185,0.0760,112.82,0.9043,55 88 94
304,2,4,59,61,0.9672,2.9185,0.0760,112.82,0.9043,0 17 34 50
305,2,4,59,61,0.9672,2.9185,0.0760,112.82,0.9043,0 55 88 94
306,2,4,59,61,0.9672,2.9185,0.0760,112.82,0.9043,17 34 50 100
307,2,4,59,61,0.9672,2.9185,0.0760,112.82,0.9043,55 88 94 100
308,1,3,74,77,0.9610,2.9175,0.0949,141.49,0.8872,49 74 89
309,1,4,74,77,0.9610,2.9175,0.0949,141.49,0.8872,0 49 74 89
310,1,4,74,77,0.9610,2.9175,0.0949,141.49,0.8872,49 74 89 100
311,1,2,49,51,0.9608,2.9167,0.0639,93.09,0.8865,64 74
312,1,3,49,51,0.9608,2.9167,0.0639,93.09,0.8865,0 64 74
313,1,3,49,51,0.9608,2.9167,0.0639,93.09,0.8865,2 24 54
314,1,3,49,51,0.9608,2.9167,0.0639,93.09,0.8865,11 49 74
315,1,3,49,51,0.9608,2.9167,0.0639,93.09,0.8865,30 53 94
316,1,3,49,51,0.9608,2.9167,0.0639,93.09,0.8865,37 49 61
317,1,3,49,51,0.9608,2.9167,0.0639,93.09,0.8865,58 79 84
318,1,3,49,51,0.9608,2.9167,0.0639,93.09,0.8865,64 74 100
319,1,4,49,51,0.9608,2.9167,0.0639,93.09,0.8865,0 2 24 54
320,1,4,49,51,0.9608,2.9167,0.0639,93.09,0.8865,0 11 49 74
321,1,4,49,51,0.9608,2.9167,0.0639,93.09,0.8865,0 30 53 94
322,1,4,49,51,0.9608,2.9167,0.0639,93.09,0.8865,0 58 79 84
323,1,4,49,51,0.9608,2.9167,0.0639,93.09,0.8865,0 64 74 100
324,1,4,49,51,0.9608,2.9167,0.0639,93.09,0.8865,2 24 54 100
325,1,4,49,51,0.9608,2.9167,0.0639,93.09,0.8865,11 49 74 100
326,1,4,49,51,0.9608,2.9167,0.0639,93.09,0.8865,23 74 79 98
327,1,4,49,51,0.9608,2.9167,0.0639,93.09,0.8865,30 53 94 100
328,1,4,49,51,0.9608,2.9167,0.0639,93.09,0.8865,58 79 84 100
329,1,3,73,76,0.9605,2.9159,0.0936,139.39,0.8857,37 49 89
330,1,4,73,76,0.9605,2.9159,0.0936,139.39,0.8857,0 37 49 89
331,1,4,73,76,0.9605,2.9159,0.0936,139.39,0.8857,37 49 89 100
332,2,3,86,89,0.9663,2.9157,0.1088,165.17,0.9017,50 77 98
333,2,4,86,89,0.9663,2.9157,0.1088,165.17,0.9017,0 50 77 98
334,2,4,86,89,0.9663,2.9157,0.1088,165.17,0.9017,50 77 98 100
335,2,3,57,59,0.9661,2.9151,0.0735,108.69,0.9012,38 55 61
336,2,4,57,59,0.9661,2.9151,0.0735,108.69,0.9012,0 38 55 61
337,2,4,57,59,0.9661,2.9151,0.0735,108.69,0.9012,38 55 61 100
