rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
52,0,4,9,9,1.0000,2.4364,0.2813,13.86,1.0000,16 26 32 47
53,0,2,8,8,1.0000,2.4364,0.2540,12.22,1.0000,39 46
54,0,3,8,8,1.0000,2.4364,0.2540,12.22,1.0000,16 39 46
55,0,3,8,8,1.0000,2.4364,0.2540,12.22,1.0000,18 39 46
56,0,3,8,8,1.0000,2.4364,0.2540,12.22,1.0000,30 46 53
57,0,3,8,8,1.0000,2.4364,0.2540,12.22,1.0000,39 46 47
58,0,4,8,8,1.0000,2.4364,0.2540,12.22,1.0000,8 30 46 53
59,0,4,8,8,1.0000,2.4364,0.2540,12.22,1.0000,16 30 46 53
60,0,4,8,8,1.0000,2.4364,0.2540,12.22,1.0000,18 30 46 53
61,0,4,8,8,1.0000,2.4364,0.2540,12.22,1.0000,25 28 34 47
62,0,4,7,7,1.0000,2.4364,0.2258,10.61,1.0000,5 10 13 34
63,0,4,7,7,1.0000,2.4364,0.2258,10.61,1.0000,5 13 14 34
64,0,4,7,7,1.0000,2.4364,0.2258,10.61,1.0000,5 13 18 34
65,0,4,6,6,1.0000,2.4364,0.1967,9.02,1.0000,1 5 14 30
66,0,4,6,6,1.0000,2.4364,0.1967,9.02,1.0000,1 5 30 46
67,0,4,6,6,1.0000,2.4364,0.1967,9.02,1.0000,1 10 34 47
68,0,4,6,6,1.0000,2.4364,0.1967,9.02,1.0000,1 14 34 47
69,0,3,5,5,1.0000,2.4364,0.1667,7.46,1.0000,2 5 13
70,0,4,5,5,1.0000,2.4364,0.1667,7.46,1.0000,1 18 34 47
71,0,4,5,5,1.0000,2.4364,0.1667,7.46,1.0000,5 43 46 49
72,0,4,5,5,1.0000,2.4364,0.1667,7.46,1.0000,28 42 47 51
73,0,4,4,4,1.0000,2.4364,0.1356,5.92,1.0000,5 21 43 46
74,0,4,4,4,1.0000,2.4364,0.1356,5.92,1.0000,5 36 46 48
75,0,4,4,4,1.0000,2.4364,0.1356,5.92,1.0000,16 42 47 51
76,0,4,3,3,1.0000,2.4364,0.1034,4.41,1.0000,5 26 33 46
77,0,3,5,6,0.8333,2.0303,0.1639,4.64,0.5145,28 42 51
78,0,3,5,6,0.8333,2.0303,0.1639,4.64,0.5145,42 47 51
79,1,2,28,28,1.0000,1.8356,0.5545,29.58,1.0000,4 49
80,1,3,28,28,1.0000,1.8356,0.5545,29.58,1.0000,4 8 49
81,1,3,28,28,1.0000,1.8356,0.5545,29.58,1.0000,4 14 49
82,1,3,28,28,1.0000,1.8356,0.5545,29.58,1.0000,4 18 49
83,1,4,23,23,1.0000,1.8356,0.4792,23.20,1.0000,4 10 21 33
84,1,3,22,22,1.0000,1.8356,0.4632,21.99,1.0000,4 10 43
85,1,4,22,22,1.0000,1.8356,0.4632,21.99,1.0000,4 8 10 43
86,1,4,22,22,1.0000,1.8356,0.4632,21.99,1.0000,4 10 14 43
87,1,4,22,22,1.0000,1.8356,0.4632,21.99,1.0000,4 10 18 43
88,1,3,21,21,1.0000,1.8356,0.4468,20.81,1.0000,2 4 33
89,1,4,21,21,1.0000,1.8356,0.4468,20.81,1.0000,2 4 14 33
90,1,4,21,21,1.0000,1.8356,0.4468,20.81,1.0000,2 4 18 33
91,1,4,20,20,1.0000,1.8356,0.4301,19.64,1.0000,2 4 8 33
92,1,3,19,19,1.0000,1.8356,0.4130,18.50,1.0000,4 12 33
93,1,3,19,19,1.0000,1.8356,0.4130,18.50,1.0000,4 21 29
94,1,3,19,19,1.0000,1.8356,0.4130,18.50,1.0000,4 26 43
95,1,4,19,19,1.0000,1.8356,0.4130,18.50,1.0000,4 8 12 33
96,1,4,19,19,1.0000,1.8356,0.4130,18.50,1.0000,4 8 26 43
97,1,4,19,19,1.0000,1.8356,0.4130,18.50,1.0000,4 14 21 29
98,1,4,19,19,1.0000,1.8356,0.4130,18.50,1.0000,4 14 26 43
99,1,4,19,19,1.0000,1.8356,0.4130,18.50,1.0000,4 18 21 29
100,1,4,19,19,1.0000,1.8356,0.4130,18.50,1.0000,4 18 26 43
101,1,3,18,18,1.0000,1.8356,0.3956,17.38,1.0000,4 14 17
102,1,3,18,18,1.0000,1.8356,0.3956,17.38,1.0000,4 17 18
103,1,4,18,18,1.0000,1.8356,0.3956,17.38,1.0000,4 14 17 18
104,1,4,18,18,1.0000,1.8356,0.3956,17.38,1.0000,4 21 29 33
105,1,3,17,17,1.0000,1.8356,0.3778,16.27,1.0000,4 8 17
106,1,3,15,15,1.0000,1.8356,0.3409,14.11,1.0000,4 21 26
107,1,3,15,15,1.0000,1.8356,0.3409,14.11,1.0000,16 26 43
108,1,4,15,15,1.0000,1.8356,0.3409,14.11,1.0000,4 14 21 26
109,1,4,15,15,1.0000,1.8356,0.3409,14.11,1.0000,4 18 21 26
110,1,4,15,15,1.0000,1.8356,0.3409,14.11,1.0000,8 16 26 43
111,1,4,15,15,1.0000,1.8356,0.3409,14.11,1.0000,12 21 33 47
112,1,4,15,15,1.0000,1.8356,0.3409,14.11,1.0000,14 16 26 43
113,1,4,15,15,1.0000,1.8356,0.3409,14.11,1.0000,16 18 26 43
114,1,3,14,14,1.0000,1.8356,0.3218,13.06,1.0000,4 6 36
115,1,3,14,14,1.0000,1.8356,0.3218,13.06,1.0000,4 14 37
116,1,3,14,14,1.0000,1.8356,0.3218,13.06,1.0000,4 22 33
117,1,3,14,14,1.0000,1.8356,0.3218,13.06,1.0000,4 33 51
118,1,3,14,14,1.0000,1.8356,0.3218,13.06,1.0000,21 26 29
119,1,4,14,14,1.0000,1.8356,0.3218,13.06,1.0000,4 8 22 33
120,1,4,14,14,1.0000,1.8356,0.3218,13.06,1.0000,14 21 26 29
121,1,4,14,14,1.0000,1.8356,0.3218,13.06,1.0000,18 21 26 29
122,1,2,13,13,1.0000,1.8356,0.3023,12.03,1.0000,26 45
123,1,3,13,13,1.0000,1.8356,0.3023,12.03,1.0000,8 26 45
124,1,3,13,13,1.0000,1.8356,0.3023,12.03,1.0000,14 26 45
125,1,3,13,13,1.0000,1.8356,0.3023,12.03,1.0000,18 26 45
126,1,4,13,13,1.0000,1.8356,0.3023,12.03,1.0000,12 21 45 49
127,1,4,13,13,1.0000,1.8356,0.3023,12.03,1.0000,12 33 47 49
128,1,3,12,12,1.0000,1.8356,0.2824,11.01,1.0000,17 33 45
129,1,4,12,12,1.0000,1.8356,0.2824,11.01,1.0000,12 33 43 47
130,1,3,11,11,1.0000,1.8356,0.2619,10.01,1.0000,2 17 47
131,1,3,11,11,1.0000,1.8356,0.2619,10.01,1.0000,12 36 47
132,1,4,11,11,1.0000,1.8356,0.2619,10.01,1.0000,2 14 17 47
133,1,4,11,11,1.0000,1.8356,0.2619,10.01,1.0000,2 17 18 47
134,1,4,11,11,1.0000,1.8356,0.2619,10.01,1.0000,8 12 36 47
135,1,4,11,11,1.0000,1.8356,0.2619,10.01,1.0000,12 14 36 47
136,1,4,11,11,1.0000,1.8356,0.2619,10.01,1.0000,12 18 36 47
137,1,4,10,10,1.0000,1.8356,0.2410,9.03,1.0000,12 16 45 49
138,1,4,10,10,1.0000,1.8356,0.2410,9.03,1.0000,12 25 45 49
139,1,4,9,9,1.0000,1.8356,0.2195,8.06,1.0000,2 12 45 49
140,1,3,8,8,1.0000,1.8356,0.1975,7.11,1.0000,42 46 49
141,1,4,8,8,1.0000,1.8356,0.1975,7.11,1.0000,8 42 46 49
142,1,4,8,8,1.0000,1.8356,0.1975,7.11,1.0000,12 25 42 49
143,1,4,8,8,1.0000,1.8356,0.1975,7.11,1.0000,12 28 42 49
144,1,4,8,8,1.0000,1.8356,0.1975,7.11,1.0000,14 42 46 49
145,1,3,7,7,1.0000,1.8356,0.1750,6.17,1.0000,17 26 47
146,1,3,6,6,1.0000,1.8356,0.1519,5.25,1.0000,12 34 48
147,1,3,6,6,1.0000,1.8356,0.1519,5.25,1.0000,16 34 48
148,1,4,6,6,1.0000,1.8356,0.1519,5.25,1.0000,6 12 34 48
149,1,4,6,6,1.0000,1.8356,0.1519,5.25,1.0000,6 16 34 48
