rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
37,0,4,29,29,1.0000,2.2455,0.1895,37.89,1.0000,47 49 50 56
38,0,3,28,28,1.0000,2.2455,0.1836,36.52,1.0000,4 6 56
39,0,3,28,28,1.0000,2.2455,0.1836,36.52,1.0000,7 31 56
40,0,3,28,28,1.0000,2.2455,0.1836,36.52,1.0000,11 31 56
41,0,4,28,28,1.0000,2.2455,0.1836,36.52,1.0000,4 6 50 56
42,0,4,28,28,1.0000,2.2455,0.1836,36.52,1.0000,4 41 47 48
43,0,4,27,27,1.0000,2.2455,0.1776,35.15,1.0000,5 42 48 56
44,0,4,26,26,1.0000,2.2455,0.1716,33.80,1.0000,0 6 30 47
45,0,4,26,26,1.0000,2.2455,0.1716,33.80,1.0000,4 6 7 56
46,0,4,26,26,1.0000,2.2455,0.1716,33.80,1.0000,4 6 11 56
47,0,4,26,26,1.0000,2.2455,0.1716,33.80,1.0000,31 42 47 48
48,0,4,26,26,1.0000,2.2455,0.1716,33.80,1.0000,41 47 48 54
49,0,4,25,25,1.0000,2.2455,0.1656,32.44,1.0000,31 42 48 53
50,0,4,24,24,1.0000,2.2455,0.1595,31.09,1.0000,4 30 41 47
51,0,4,24,24,1.0000,2.2455,0.1595,31.09,1.0000,31 41 44 48
52,0,2,23,23,1.0000,2.2455,0.1533,29.75,1.0000,23 44
53,0,3,23,23,1.0000,2.2455,0.1533,29.75,1.0000,23 42 44
54,0,3,23,23,1.0000,2.2455,0.1533,29.75,1.0000,23 44 50
55,0,4,23,23,1.0000,2.2455,0.1533,29.75,1.0000,4 6 30 44
56,0,4,23,23,1.0000,2.2455,0.1533,29.75,1.0000,7 21 41 47
57,0,4,23,23,1.0000,2.2455,0.1533,29.75,1.0000,11 21 41 47
58,0,4,23,23,1.0000,2.2455,0.1533,29.75,1.0000,23 42 44 50
59,0,4,22,22,1.0000,2.2455,0.1472,28.41,1.0000,3 6 31 42
60,0,4,22,22,1.0000,2.2455,0.1472,28.41,1.0000,4 6 30 47
61,0,4,22,22,1.0000,2.2455,0.1472,28.41,1.0000,21 42 44 48
62,0,4,21,21,1.0000,2.2455,0.1409,27.07,1.0000,0 30 47 53
63,0,4,21,21,1.0000,2.2455,0.1409,27.07,1.0000,4 47 48 53
64,0,4,21,21,1.0000,2.2455,0.1409,27.07,1.0000,7 21 42 53
65,0,4,21,21,1.0000,2.2455,0.1409,27.07,1.0000,11 21 42 53
66,0,4,21,21,1.0000,2.2455,0.1409,27.07,1.0000,21 42 44 53
67,0,4,20,20,1.0000,2.2455,0.1347,25.74,1.0000,0 3 6 47
68,0,4,20,20,1.0000,2.2455,0.1347,25.74,1.0000,1 6 40 42
69,0,4,20,20,1.0000,2.2455,0.1347,25.74,1.0000,6 21 42 44
70,0,4,20,20,1.0000,2.2455,0.1347,25.74,1.0000,6 30 47 54
71,0,4,20,20,1.0000,2.2455,0.1347,25.74,1.0000,40 42 47 56
72,0,4,20,20,1.0000,2.2455,0.1347,25.74,1.0000,40 42 48 56
73,0,4,20,20,1.0000,2.2455,0.1347,25.74,1.0000,41 47 48 55
74,0,2,19,19,1.0000,2.2455,0.1284,24.41,1.0000,19 44
75,0,3,19,19,1.0000,2.2455,0.1284,24.41,1.0000,19 42 44
76,0,3,19,19,1.0000,2.2455,0.1284,24.41,1.0000,19 44 50
77,0,4,19,19,1.0000,2.2455,0.1284,24.41,1.0000,19 42 44 50
78,0,4,19,19,1.0000,2.2455,0.1284,24.41,1.0000,21 30 41 47
79,0,4,19,19,1.0000,2.2455,0.1284,24.41,1.0000,21 41 44 48
80,0,4,19,19,1.0000,2.2455,0.1284,24.41,1.0000,40 42 47 53
81,0,3,18,18,1.0000,2.2455,0.1220,23.09,1.0000,6 21 47
82,0,4,18,18,1.0000,2.2455,0.1220,23.09,1.0000,5 42 47 53
83,0,4,18,18,1.0000,2.2455,0.1220,23.09,1.0000,6 21 42 47
84,0,4,18,18,1.0000,2.2455,0.1220,23.09,1.0000,42 46 48 56
85,0,4,17,17,1.0000,2.2455,0.1156,21.77,1.0000,3 7 19 42
86,0,4,17,17,1.0000,2.2455,0.1156,21.77,1.0000,3 11 19 42
87,0,4,17,17,1.0000,2.2455,0.1156,21.77,1.0000,5 41 47 48
88,0,4,16,16,1.0000,2.2455,0.1092,20.45,1.0000,6 42 46 56
89,0,3,15,15,1.0000,2.2455,0.1027,19.14,1.0000,19 42 48
90,0,4,15,15,1.0000,2.2455,0.1027,19.14,1.0000,4 30 44 53
91,0,4,15,15,1.0000,2.2455,0.1027,19.14,1.0000,19 42 48 50
92,0,4,15,15,1.0000,2.2455,0.1027,19.14,1.0000,30 47 48 55
93,0,4,15,15,1.0000,2.2455,0.1027,19.14,1.0000,32 41 42 50
94,0,3,14,14,1.0000,2.2455,0.0962,17.84,1.0000,17 42 50
95,0,3,14,14,1.0000,2.2455,0.0962,17.84,1.0000,23 42 48
96,0,4,14,14,1.0000,2.2455,0.0962,17.84,1.0000,0 7 19 42
97,0,4,14,14,1.0000,2.2455,0.0962,17.84,1.0000,0 11 19 42
98,0,4,14,14,1.0000,2.2455,0.0962,17.84,1.0000,0 17 42 50
99,0,4,14,14,1.0000,2.2455,0.0962,17.84,1.0000,23 42 48 50
100,0,3,13,13,1.0000,2.2455,0.0897,16.54,1.0000,6 7 23
101,0,3,13,13,1.0000,2.2455,0.0897,16.54,1.0000,6 11 23
102,0,3,13,13,1.0000,2.2455,0.0897,16.54,1.0000,15 42 48
103,0,3,13,13,1.0000,2.2455,0.0897,16.54,1.0000,32 41 44
104,0,4,13,13,1.0000,2.2455,0.0897,16.54,1.0000,1 4 42 48
105,0,4,13,13,1.0000,2.2455,0.0897,16.54,1.0000,1 31 40 42
106,0,4,13,13,1.0000,2.2455,0.0897,16.54,1.0000,6 7 11 23
107,0,4,13,13,1.0000,2.2455,0.0897,16.54,1.0000,6 15 41 42
108,0,4,13,13,1.0000,2.2455,0.0897,16.54,1.0000,7 17 42 50
109,0,4,13,13,1.0000,2.2455,0.0897,16.54,1.0000,11 17 42 50
110,0,4,13,13,1.0000,2.2455,0.0897,16.54,1.0000,32 41 42 44
111,0,4,13,13,1.0000,2.2455,0.0897,16.54,1.0000,32 41 44 50
112,0,3,12,12,1.0000,2.2455,0.0830,15.24,1.0000,7 23 48
113,0,3,12,12,1.0000,2.2455,0.0830,15.24,1.0000,16 31 53
114,0,4,12,12,1.0000,2.2455,0.0830,15.24,1.0000,0 4 31 53
115,0,4,12,12,1.0000,2.2455,0.0830,15.24,1.0000,1 41 47 54
116,0,4,12,12,1.0000,2.2455,0.0830,15.24,1.0000,6 40 47 53
117,0,4,12,12,1.0000,2.2455,0.0830,15.24,1.0000,16 31 42 53
118,0,4,12,12,1.0000,2.2455,0.0830,15.24,1.0000,16 31 50 53
119,0,4,12,12,1.0000,2.2455,0.0830,15.24,1.0000,16 42 49 53
120,0,3,11,11,1.0000,2.2455,0.0764,13.95,1.0000,1 4 16
121,0,3,11,11,1.0000,2.2455,0.0764,13.95,1.0000,4 16 53
122,0,3,11,11,1.0000,2.2455,0.0764,13.95,1.0000,5 16 53
123,0,3,11,11,1.0000,2.2455,0.0764,13.95,1.0000,15 42 53
124,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,0 15 42 48
125,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,0 15 42 53
126,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,0 31 48 53
127,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,1 4 16 42
128,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,1 4 16 50
129,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,3 16 31 42
130,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,4 16 41 53
131,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,4 16 42 53
132,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,4 21 42 48
133,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,5 16 42 53
134,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,5 16 50 53
135,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,7 15 42 48
136,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,11 15 42 48
137,0,4,11,11,1.0000,2.2455,0.0764,13.95,1.0000,15 42 50 53
138,0,3,10,10,1.0000,2.2455,0.0697,12.66,1.0000,0 6 23
139,0,3,10,10,1.0000,2.2455,0.0697,12.66,1.0000,6 23 41
140,0,3,10,10,1.0000,2.2455,0.0697,12.66,1.0000,6 23 48
141,0,3,10,10,1.0000,2.2455,0.0697,12.66,1.0000,23 30 41
142,0,4,10,10,1.0000,2.2455,0.0697,12.66,1.0000,3 15 42 48
143,0,4,10,10,1.0000,2.2455,0.0697,12.66,1.0000,4 7 16 53
144,0,4,10,10,1.0000,2.2455,0.0697,12.66,1.0000,5 7 16 53
145,0,4,10,10,1.0000,2.2455,0.0697,12.66,1.0000,6 23 48 50
146,0,4,10,10,1.0000,2.2455,0.0697,12.66,1.0000,7 26 42 53
147,0,4,10,10,1.0000,2.2455,0.0697,12.66,1.0000,11 26 42 53
148,0,4,10,10,1.0000,2.2455,0.0697,12.66,1.0000,15 41 42 46
149,0,4,10,10,1.0000,2.2455,0.0697,12.66,1.0000,31 40 42 53
150,0,4,10,10,1.0000,2.2455,0.0697,12.66,1.0000,31 42 45 53
151,0,3,9,9,1.0000,2.2455,0.0629,11.37,1.0000,26 42 44
152,0,3,9,9,1.0000,2.2455,0.0629,11.37,1.0000,32 44 48
153,0,3,9,9,1.0000,2.2455,0.0629,11.37,1.0000,32 44 53
154,0,4,9,9,1.0000,2.2455,0.0629,11.37,1.0000,0 16 42 45
155,0,4,9,9,1.0000,2.2455,0.0629,11.37,1.0000,1 4 44 54
156,0,4,9,9,1.0000,2.2455,0.0629,11.37,1.0000,3 6 15 41
157,0,4,9,9,1.0000,2.2455,0.0629,11.37,1.0000,4 16 30 42
158,0,4,9,9,1.0000,2.2455,0.0629,11.37,1.0000,6 7 16 45
159,0,4,9,9,1.0000,2.2455,0.0629,11.37,1.0000,6 11 16 45
160,0,4,9,9,1.0000,2.2455,0.0629,11.37,1.0000,6 31 42 45
161,0,4,9,9,1.0000,2.2455,0.0629,11.37,1.0000,7 24 41 42
162,0,4,9,9,1.0000,2.2455,0.0629,11.37,1.0000,11 24 41 42
163,0,4,9,9,1.0000,2.2455,0.0629,11.37,1.0000,26 42 44 50
164,0,4,9,9,1.0000,2.2455,0.0629,11.37,1.0000,32 41 42 53
165,0,3,8,8,1.0000,2.2455,0.0561,10.09,1.0000,1 3 19
166,0,3,8,8,1.0000,2.2455,0.0561,10.09,1.0000,4 8 47
167,0,3,8,8,1.0000,2.2455,0.0561,10.09,1.0000,4 12 47
168,0,3,8,8,1.0000,2.2455,0.0561,10.09,1.0000,6 25 53
169,0,3,8,8,1.0000,2.2455,0.0561,10.09,1.0000,25 42 53
170,0,4,8,8,1.0000,2.2455,0.0561,10.09,1.0000,1 21 42 48
171,0,4,8,8,1.0000,2.2455,0.0561,10.09,1.0000,4 6 16 30
172,0,4,8,8,1.0000,2.2455,0.0561,10.09,1.0000,4 8 12 47
173,0,4,8,8,1.0000,2.2455,0.0561,10.09,1.0000,4 8 42 44
174,0,4,8,8,1.0000,2.2455,0.0561,10.09,1.0000,4 16 42 45
175,0,4,8,8,1.0000,2.2455,0.0561,10.09,1.0000,6 8 42 44
176,0,4,8,8,1.0000,2.2455,0.0561,10.09,1.0000,6 25 41 50
177,0,4,8,8,1.0000,2.2455,0.0561,10.09,1.0000,6 25 42 53
178,0,4,8,8,1.0000,2.2455,0.0561,10.09,1.0000,7 24 42 44
179,0,4,8,8,1.0000,2.2455,0.0561,10.09,1.0000,11 24 42 44
180,0,4,8,8,1.0000,2.2455,0.0561,10.09,1.0000,31 40 42 49
181,0,3,7,7,1.0000,2.2455,0.0493,8.82,1.0000,1 19 40
182,0,3,7,7,1.0000,2.2455,0.0493,8.82,1.0000,4 6 17
183,0,3,7,7,1.0000,2.2455,0.0493,8.82,1.0000,6 17 42
184,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,0 4 6 17
185,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,0 6 17 42
186,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,1 3 7 19
187,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,1 3 11 19
188,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,1 6 21 42
189,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,4 32 41 48
190,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,6 15 41 44
191,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,8 15 42 46
192,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,8 30 40 47
193,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,12 15 42 46
194,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,12 30 40 47
195,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,16 30 47 49
196,0,4,7,7,1.0000,2.2455,0.0493,8.82,1.0000,16 30 47 55
197,0,4,6,6,1.0000,2.2455,0.0424,7.55,1.0000,0 5 16 42
198,0,4,6,6,1.0000,2.2455,0.0424,7.55,1.0000,0 16 30 49
199,0,4,6,6,1.0000,2.2455,0.0424,7.55,1.0000,1 3 19 55
200,0,4,6,6,1.0000,2.2455,0.0424,7.55,1.0000,1 4 40 44
201,0,4,6,6,1.0000,2.2455,0.0424,7.55,1.0000,1 26 42 53
202,0,4,6,6,1.0000,2.2455,0.0424,7.55,1.0000,4 24 41 42
203,0,4,6,6,1.0000,2.2455,0.0424,7.55,1.0000,5 16 48 56
204,0,4,6,6,1.0000,2.2455,0.0424,7.55,1.0000,8 31 42 48
205,0,4,6,6,1.0000,2.2455,0.0424,7.55,1.0000,12 31 42 48
206,0,4,6,6,1.0000,2.2455,0.0424,7.55,1.0000,16 46 48 56
207,0,4,6,6,1.0000,2.2455,0.0424,7.55,1.0000,16 48 54 56
208,0,4,6,6,1.0000,2.2455,0.0424,7.55,1.0000,21 31 41 48
209,0,4,44,45,0.9778,2.1956,0.2733,55.67,0.9215,0 6 41 47
210,0,4,76,78,0.9744,2.1879,0.4282,101.04,0.9097,7 41 42 53
211,0,4,76,78,0.9744,2.1879,0.4282,101.04,0.9097,11 41 42 53
212,0,4,36,37,0.9730,2.1848,0.2293,44.34,0.9049,0 4 41 47
213,0,4,34,35,0.9714,2.1813,0.2179,41.56,0.8996,4 30 42 44
214,0,4,67,69,0.9710,2.1804,0.3873,86.82,0.8982,0 7 41 47
215,0,4,67,69,0.9710,2.1804,0.3873,86.82,0.8982,0 11 41 47
216,0,4,32,33,0.9697,2.1774,0.2065,38.79,0.8937,7 31 42 53
217,0,4,32,33,0.9697,2.1774,0.2065,38.79,0.8937,31 41 42 48
218,0,4,31,32,0.9688,2.1753,0.2006,37.42,0.8905,5 7 41 47
219,0,4,31,32,0.9688,2.1753,0.2006,37.42,0.8905,5 11 41 47
220,0,4,26,27,0.9630,2.1623,0.1711,30.62,0.8709,1 30 42 53
221,0,4,25,26,0.9615,2.1591,0.1650,29.27,0.8661,21 41 42 48
222,0,4,74,77,0.9610,2.1580,0.4181,94.62,0.8644,41 42 44 48
223,0,4,49,51,0.9608,2.1574,0.2988,59.75,0.8636,6 41 44 48
224,0,4,46,48,0.9583,2.1519,0.2831,55.42,0.8554,30 42 44 53
225,0,4,22,23,0.9565,2.1479,0.1467,25.27,0.8494,1 4 42 44
226,0,4,21,22,0.9545,2.1434,0.1405,23.94,0.8428,4 30 42 53
227,0,4,80,84,0.9524,2.1386,0.4432,101.08,0.8357,6 41 42 44
228,0,4,119,125,0.9520,2.1377,0.5920,162.58,0.8344,7 41 42 44
229,0,4,119,125,0.9520,2.1377,0.5920,162.58,0.8344,11 41 42 44
230,0,4,39,41,0.9512,2.1360,0.2453,45.48,0.8318,4 41 42 48
231,0,4,19,20,0.9500,2.1332,0.1279,21.31,0.8278,0 31 41 48
232,0,4,19,20,0.9500,2.1332,0.1279,21.31,0.8278,6 21 41 42
233,0,4,56,59,0.9492,2.1313,0.3333,66.98,0.8251,0 30 42 47
234,0,4,56,59,0.9492,2.1313,0.3333,66.98,0.8251,7 30 42 53
235,0,4,56,59,0.9492,2.1313,0.3333,66.98,0.8251,11 30 42 53
236,0,4,18,19,0.9474,2.1273,0.1216,20.00,0.8192,21 42 48 53
237,0,4,35,37,0.9459,2.1241,0.2229,39.91,0.8146,3 31 42 44
238,0,4,17,18,0.9444,2.1207,0.1153,18.69,0.8097,4 30 44 48
239,0,4,84,89,0.9438,2.1193,0.4590,104.48,0.8077,7 41 42 48
240,0,4,84,89,0.9438,2.1193,0.4590,104.48,0.8077,11 41 42 48
241,0,3,82,87,0.9425,2.1164,0.4505,101.22,0.8035,30 42 47
242,0,4,96,102,0.9412,2.1134,0.5066,121.44,0.7991,6 7 41 42
243,0,4,96,102,0.9412,2.1134,0.5066,121.44,0.7991,6 11 41 42
244,0,4,16,17,0.9412,2.1134,0.1088,17.40,0.7991,3 31 40 42
245,0,4,46,49,0.9388,2.1080,0.2822,52.43,0.7914,7 42 49 53
246,0,4,46,49,0.9388,2.1080,0.2822,52.43,0.7914,11 42 49 53
247,0,4,59,63,0.9365,2.1029,0.3471,68.46,0.7842,3 7 42 53
248,0,4,59,63,0.9365,2.1029,0.3471,68.46,0.7842,3 11 42 53
249,0,3,14,15,0.9333,2.0958,0.0959,14.82,0.7741,6 15 42
250,0,4,14,15,0.9333,2.0958,0.0959,14.82,0.7741,0 6 15 42
251,0,4,14,15,0.9333,2.0958,0.0959,14.82,0.7741,0 16 41 42
252,0,4,14,15,0.9333,2.0958,0.0959,14.82,0.7741,5 21 42 48
253,0,4,27,29,0.9310,2.0906,0.1765,29.05,0.7668,7 21 42 48
254,0,4,27,29,0.9310,2.0906,0.1765,29.05,0.7668,11 21 42 48
255,0,4,13,14,0.9286,2.0851,0.0893,13.54,0.7590,5 31 40 42
256,0,4,38,41,0.9268,2.0812,0.2390,41.20,0.7536,6 42 49 53
257,0,4,63,68,0.9265,2.0804,0.3652,71.55,0.7524,6 41 42 53
258,0,4,62,67,0.9254,2.0779,0.3605,70.05,0.7490,0 41 42 48
259,0,4,71,77,0.9221,2.0705,0.4011,80.86,0.7388,4 41 42 50
260,0,4,70,76,0.9211,2.0682,0.3966,79.32,0.7356,0 6 41 42
261,0,3,35,38,0.9211,2.0682,0.2222,37.08,0.7356,4 30 44
262,0,3,87,95,0.9158,2.0564,0.4677,100.47,0.7194,41 42 53
263,0,3,20,22,0.9091,2.0414,0.1338,19.86,0.6991,31 40 42
264,0,2,9,10,0.9000,2.0209,0.0627,8.51,0.6719,1 19
265,0,4,9,10,0.9000,2.0209,0.0627,8.51,0.6719,7 32 41 48
266,0,4,9,10,0.9000,2.0209,0.0627,8.51,0.6719,11 32 41 48
267,0,4,16,18,0.8889,1.9960,0.1085,14.76,0.6395,15 30 42 46
268,0,2,8,9,0.8889,1.9960,0.0559,7.27,0.6395,4 25
269,0,3,8,9,0.8889,1.9960,0.0559,7.27,0.6395,4 7 25
270,0,4,51,58,0.8793,1.9745,0.3045,48.77,0.6122,0 7 41 53
271,0,4,12,14,0.8571,1.9247,0.0825,9.83,0.5512,4 32 41 50
272,0,3,21,25,0.8400,1.8862,0.1391,16.42,0.5063,6 49 56
273,1,4,58,58,1.0000,1.8029,0.2878,51.36,1.0000,8 40 43 50
274,1,4,58,58,1.0000,1.8029,0.2878,51.36,1.0000,12 40 43 50
275,1,4,51,51,1.0000,1.8029,0.2576,44.61,1.0000,43 44 50 55
276,1,4,48,48,1.0000,1.8029,0.2443,41.76,1.0000,5 8 43 48
277,1,4,48,48,1.0000,1.8029,0.2443,41.76,1.0000,5 12 43 48
278,1,4,46,46,1.0000,1.8029,0.2353,39.88,1.0000,3 43 44 55
279,1,4,46,46,1.0000,1.8029,0.2353,39.88,1.0000,8 40 43 48
280,1,4,46,46,1.0000,1.8029,0.2353,39.88,1.0000,12 40 43 48
281,1,4,42,42,1.0000,1.8029,0.2171,36.16,1.0000,0 8 43 48
282,1,4,42,42,1.0000,1.8029,0.2171,36.16,1.0000,0 12 43 48
283,1,4,37,37,1.0000,1.8029,0.1937,31.59,1.0000,0 43 44 50
284,1,3,36,36,1.0000,1.8029,0.1890,30.68,1.0000,33 43 50
285,1,3,35,35,1.0000,1.8029,0.1842,29.78,1.0000,27 33 43
286,1,4,35,35,1.0000,1.8029,0.1842,29.78,1.0000,8 30 40 43
287,1,4,35,35,1.0000,1.8029,0.1842,29.78,1.0000,12 30 40 43
288,1,3,33,33,1.0000,1.8029,0.1746,27.98,1.0000,27 43 50
289,1,4,33,33,1.0000,1.8029,0.1746,27.98,1.0000,27 33 43 50
290,1,4,32,32,1.0000,1.8029,0.1698,27.09,1.0000,0 3 43 44
291,1,4,32,32,1.0000,1.8029,0.1698,27.09,1.0000,33 43 50 55
292,1,3,31,31,1.0000,1.8029,0.1649,26.20,1.0000,27 43 55
293,1,3,31,31,1.0000,1.8029,0.1649,26.20,1.0000,33 43 48
294,1,4,31,31,1.0000,1.8029,0.1649,26.20,1.0000,27 33 43 55
295,1,4,31,31,1.0000,1.8029,0.1649,26.20,1.0000,33 43 46 50
296,1,4,30,30,1.0000,1.8029,0.1600,25.31,1.0000,1 43 49 50
297,1,4,30,30,1.0000,1.8029,0.1600,25.31,1.0000,27 33 43 46
298,1,4,29,29,1.0000,1.8029,0.1551,24.42,1.0000,6 43 53 55
299,1,4,29,29,1.0000,1.8029,0.1551,24.42,1.0000,21 40 43 54
300,1,3,28,28,1.0000,1.8029,0.1501,23.54,1.0000,43 44 49
301,1,4,28,28,1.0000,1.8029,0.1501,23.54,1.0000,43 44 49 50
302,1,3,27,27,1.0000,1.8029,0.1452,22.66,1.0000,3 33 50
303,1,3,27,27,1.0000,1.8029,0.1452,22.66,1.0000,33 45 50
304,1,4,27,27,1.0000,1.8029,0.1452,22.66,1.0000,33 45 46 50
305,1,3,26,26,1.0000,1.8029,0.1402,21.79,1.0000,24 40 43
306,1,3,26,26,1.0000,1.8029,0.1402,21.79,1.0000,27 33 45
307,1,4,26,26,1.0000,1.8029,0.1402,21.79,1.0000,21 43 48 54
308,1,4,26,26,1.0000,1.8029,0.1402,21.79,1.0000,27 33 45 46
309,1,3,25,25,1.0000,1.8029,0.1351,20.91,1.0000,1 43 53
310,1,3,25,25,1.0000,1.8029,0.1351,20.91,1.0000,3 24 43
311,1,3,25,25,1.0000,1.8029,0.1351,20.91,1.0000,24 40 54
312,1,4,25,25,1.0000,1.8029,0.1351,20.91,1.0000,1 7 43 49
313,1,4,25,25,1.0000,1.8029,0.1351,20.91,1.0000,1 11 43 49
314,1,4,25,25,1.0000,1.8029,0.1351,20.91,1.0000,1 43 53 55
315,1,4,25,25,1.0000,1.8029,0.1351,20.91,1.0000,24 40 43 45
316,1,4,25,25,1.0000,1.8029,0.1351,20.91,1.0000,24 40 43 46
317,1,3,24,24,1.0000,1.8029,0.1301,20.04,1.0000,3 27 33
318,1,3,24,24,1.0000,1.8029,0.1301,20.04,1.0000,3 27 50
319,1,4,24,24,1.0000,1.8029,0.1301,20.04,1.0000,3 6 43 53
320,1,4,24,24,1.0000,1.8029,0.1301,20.04,1.0000,3 24 43 46
321,1,4,24,24,1.0000,1.8029,0.1301,20.04,1.0000,3 24 43 50
322,1,4,24,24,1.0000,1.8029,0.1301,20.04,1.0000,3 27 33 50
323,1,4,24,24,1.0000,1.8029,0.1301,20.04,1.0000,24 40 43 50
324,1,3,23,23,1.0000,1.8029,0.1250,19.18,1.0000,31 40 43
325,1,4,23,23,1.0000,1.8029,0.1250,19.18,1.0000,1 40 43 49
326,1,4,23,23,1.0000,1.8029,0.1250,19.18,1.0000,1 43 50 53
327,1,4,23,23,1.0000,1.8029,0.1250,19.18,1.0000,3 24 43 45
328,1,4,23,23,1.0000,1.8029,0.1250,19.18,1.0000,24 40 45 54
329,1,4,23,23,1.0000,1.8029,0.1250,19.18,1.0000,24 40 46 54
330,1,4,23,23,1.0000,1.8029,0.1250,19.18,1.0000,24 40 50 54
331,1,4,23,23,1.0000,1.8029,0.1250,19.18,1.0000,31 40 43 55
332,1,2,22,22,1.0000,1.8029,0.1199,18.31,1.0000,26 43
333,1,3,22,22,1.0000,1.8029,0.1199,18.31,1.0000,26 43 50
334,1,4,22,22,1.0000,1.8029,0.1199,18.31,1.0000,1 43 46 53
335,1,3,21,21,1.0000,1.8029,0.1148,17.45,1.0000,0 33 46
