rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
85,1,3,31,34,0.9118,2.5899,0.6019,56.50,0.7462,0 12 15
86,1,3,31,34,0.9118,2.5899,0.6019,56.50,0.7462,0 15 18
87,1,4,31,34,0.9118,2.5899,0.6019,56.50,0.7462,0 6 10 15
88,1,3,27,30,0.9000,2.5565,0.5455,46.63,0.7152,0 3 8
89,1,3,27,30,0.9000,2.5565,0.5455,46.63,0.7152,0 6 8
90,1,3,27,30,0.9000,2.5565,0.5455,46.63,0.7152,0 8 12
91,1,4,27,30,0.9000,2.5565,0.5455,46.63,0.7152,0 3 6 8
92,1,4,7,8,0.8750,2.4855,0.1818,10.00,0.6514,2 3 5 7
93,1,4,7,8,0.8750,2.4855,0.1818,10.00,0.6514,3 5 7 17
94,1,3,6,7,0.8571,2.4348,0.1579,8.12,0.6077,3 9 12
95,1,4,6,7,0.8571,2.4348,0.1579,8.12,0.6077,3 9 10 12
96,1,4,6,7,0.8571,2.4348,0.1579,8.12,0.6077,3 9 12 20
97,1,3,5,6,0.8333,2.3671,0.1333,6.29,0.5517,5 7 12
98,1,4,5,6,0.8333,2.3671,0.1333,6.29,0.5517,2 3 8 16
99,1,4,5,6,0.8333,2.3671,0.1333,6.29,0.5517,2 5 7 12
100,1,4,5,6,0.8333,2.3671,0.1333,6.29,0.5517,2 8 12 16
101,1,3,4,5,0.8000,2.2725,0.1081,4.51,0.4779,2 6 8
102,1,4,4,5,0.8000,2.2725,0.1081,4.51,0.4779,2 3 6 8
103,0,3,50,76,0.6579,2.0468,0.7194,64.43,0.4395,6 7 16
104,0,4,50,76,0.6579,2.0468,0.7194,64.43,0.4395,6 7 10 16
105,0,4,50,76,0.6579,2.0468,0.7194,64.43,0.4395,6 7 16 20
106,0,3,47,72,0.6528,2.0309,0.6963,57.29,0.3583,7 12 16
107,1,3,37,52,0.7115,2.0212,0.6116,40.10,0.3078,0 6 18
108,1,4,37,52,0.7115,2.0212,0.6116,40.10,0.3078,0 6 10 18
109,1,4,37,52,0.7115,2.0212,0.6116,40.10,0.3078,0 6 18 20
110,0,2,59,91,0.6484,2.0171,0.7662,83.24,0.7770,6 7
111,0,3,59,91,0.6484,2.0171,0.7662,83.24,0.7770,6 7 10
112,0,3,59,91,0.6484,2.0171,0.7662,83.24,0.7770,6 7 20
113,0,4,59,91,0.6484,2.0171,0.7662,83.24,0.7770,6 7 10 20
114,1,2,34,48,0.7083,2.0121,0.5812,35.38,0.3024,8 12
115,1,3,34,48,0.7083,2.0121,0.5812,35.38,0.3024,8 10 12
116,1,3,36,51,0.7059,2.0051,0.6000,37.84,0.2982,0 6 12
117,1,3,11,19,0.5789,1.6445,0.2500,4.75,0.1226,2 3 5
118,1,4,11,19,0.5789,1.6445,0.2500,4.75,0.1226,2 3 5 10
119,1,4,11,19,0.5789,1.6445,0.2500,4.75,0.1226,2 3 5 20
