rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
63,0,4,10,10,1.0000,2.6992,0.1504,17.52,1.0000,0 9 36 42
64,0,4,10,10,1.0000,2.6992,0.1504,17.52,1.0000,0 9 39 42
65,0,4,10,10,1.0000,2.6992,0.1504,17.52,1.0000,0 26 42 62
66,0,4,10,10,1.0000,2.6992,0.1504,17.52,1.0000,0 35 41 62
67,0,4,10,10,1.0000,2.6992,0.1504,17.52,1.0000,2 35 47 62
68,0,4,10,10,1.0000,2.6992,0.1504,17.52,1.0000,4 35 47 62
69,0,4,10,10,1.0000,2.6992,0.1504,17.52,1.0000,7 35 47 62
70,0,4,9,9,1.0000,2.6992,0.1364,15.72,1.0000,0 9 36 39
71,0,4,9,9,1.0000,2.6992,0.1364,15.72,1.0000,0 17 31 38
72,0,4,9,9,1.0000,2.6992,0.1364,15.72,1.0000,5 31 38 47
73,0,3,8,8,1.0000,2.6992,0.1221,13.93,1.0000,0 21 41
74,0,3,8,8,1.0000,2.6992,0.1221,13.93,1.0000,0 25 36
75,0,4,8,8,1.0000,2.6992,0.1221,13.93,1.0000,0 4 21 41
76,0,4,8,8,1.0000,2.6992,0.1221,13.93,1.0000,0 4 25 36
77,0,4,8,8,1.0000,2.6992,0.1221,13.93,1.0000,0 7 21 41
78,0,4,8,8,1.0000,2.6992,0.1221,13.93,1.0000,0 7 25 36
79,0,4,8,8,1.0000,2.6992,0.1221,13.93,1.0000,0 25 36 44
80,0,2,7,7,1.0000,2.6992,0.1077,12.15,1.0000,33 51
81,0,3,7,7,1.0000,2.6992,0.1077,12.15,1.0000,2 33 51
82,0,3,7,7,1.0000,2.6992,0.1077,12.15,1.0000,4 33 51
83,0,3,7,7,1.0000,2.6992,0.1077,12.15,1.0000,7 33 51
84,0,3,7,7,1.0000,2.6992,0.1077,12.15,1.0000,17 36 41
85,0,4,7,7,1.0000,2.6992,0.1077,12.15,1.0000,0 6 9 56
86,0,4,7,7,1.0000,2.6992,0.1077,12.15,1.0000,0 6 36 41
87,0,4,7,7,1.0000,2.6992,0.1077,12.15,1.0000,0 8 36 41
88,0,4,7,7,1.0000,2.6992,0.1077,12.15,1.0000,0 9 31 35
89,0,4,7,7,1.0000,2.6992,0.1077,12.15,1.0000,0 17 35 56
90,0,4,7,7,1.0000,2.6992,0.1077,12.15,1.0000,0 26 36 41
91,0,4,7,7,1.0000,2.6992,0.1077,12.15,1.0000,5 11 26 62
92,0,4,7,7,1.0000,2.6992,0.1077,12.15,1.0000,5 26 36 41
93,0,4,7,7,1.0000,2.6992,0.1077,12.15,1.0000,5 32 41 49
94,0,4,7,7,1.0000,2.6992,0.1077,12.15,1.0000,8 32 56 62
95,0,4,7,7,1.0000,2.6992,0.1077,12.15,1.0000,12 29 56 62
96,0,3,6,6,1.0000,2.6992,0.0930,10.38,1.0000,29 31 47
97,0,3,6,6,1.0000,2.6992,0.0930,10.38,1.0000,29 32 49
98,0,4,6,6,1.0000,2.6992,0.0930,10.38,1.0000,0 12 35 62
99,0,4,6,6,1.0000,2.6992,0.0930,10.38,1.0000,0 22 39 56
100,0,4,6,6,1.0000,2.6992,0.0930,10.38,1.0000,4 29 31 47
101,0,3,5,5,1.0000,2.6992,0.0781,8.63,1.0000,13 21 29
102,0,3,5,5,1.0000,2.6992,0.0781,8.63,1.0000,21 29 62
103,0,4,5,5,1.0000,2.6992,0.0781,8.63,1.0000,0 5 17 25
104,0,4,5,5,1.0000,2.6992,0.0781,8.63,1.0000,0 16 23 62
105,0,4,5,5,1.0000,2.6992,0.0781,8.63,1.0000,0 17 25 62
106,0,4,5,5,1.0000,2.6992,0.0781,8.63,1.0000,0 30 35 62
107,0,4,5,5,1.0000,2.6992,0.0781,8.63,1.0000,2 21 29 62
108,0,4,5,5,1.0000,2.6992,0.0781,8.63,1.0000,4 13 21 29
109,0,4,5,5,1.0000,2.6992,0.0781,8.63,1.0000,5 13 42 46
110,0,3,4,4,1.0000,2.6992,0.0630,6.88,1.0000,0 3 23
111,0,3,4,4,1.0000,2.6992,0.0630,6.88,1.0000,0 9 25
112,0,3,4,4,1.0000,2.6992,0.0630,6.88,1.0000,0 25 39
113,0,3,4,4,1.0000,2.6992,0.0630,6.88,1.0000,2 20 61
114,0,3,4,4,1.0000,2.6992,0.0630,6.88,1.0000,2 26 51
115,0,3,4,4,1.0000,2.6992,0.0630,6.88,1.0000,13 23 40
116,0,3,4,4,1.0000,2.6992,0.0630,6.88,1.0000,26 36 51
117,0,3,4,4,1.0000,2.6992,0.0630,6.88,1.0000,36 41 48
118,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,0 3 4 23
119,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,0 3 6 23
120,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,0 5 22 41
121,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,0 8 12 18
122,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,0 20 22 56
123,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,0 39 42 46
124,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,2 4 20 61
125,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,2 6 20 61
126,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,2 7 20 61
127,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,2 31 34 42
128,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,2 34 38 58
129,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,4 13 23 40
130,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,5 30 41 58
131,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,7 13 23 40
132,0,4,4,4,1.0000,2.6992,0.0630,6.88,1.0000,13 23 40 44
133,0,2,3,3,1.0000,2.6992,0.0476,5.14,1.0000,51 58
134,0,3,3,3,1.0000,2.6992,0.0476,5.14,1.0000,0 18 25
135,0,3,3,3,1.0000,2.6992,0.0476,5.14,1.0000,4 51 58
136,0,3,3,3,1.0000,2.6992,0.0476,5.14,1.0000,8 20 25
137,0,3,3,3,1.0000,2.6992,0.0476,5.14,1.0000,12 20 25
138,0,3,3,3,1.0000,2.6992,0.0476,5.14,1.0000,20 25 38
139,0,3,3,3,1.0000,2.6992,0.0476,5.14,1.0000,20 25 41
140,0,3,3,3,1.0000,2.6992,0.0476,5.14,1.0000,20 30 49
141,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,0 2 18 25
142,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,0 4 18 25
143,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,0 5 22 25
144,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,0 12 18 41
145,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,0 16 42 45
146,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,0 23 27 34
147,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,0 27 34 42
148,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,2 20 30 49
149,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,2 27 34 42
150,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,4 20 30 49
151,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,5 8 27 41
152,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,5 13 30 45
153,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,5 27 30 41
154,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,5 27 30 49
155,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,7 20 30 49
156,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,8 34 46 61
157,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,10 16 45 61
158,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,10 34 45 61
159,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,10 45 49 61
160,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,12 31 46 61
161,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,16 27 49 61
162,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,16 27 56 61
163,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,23 37 49 61
164,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,23 46 49 61
165,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,27 30 34 61
166,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,31 34 42 45
167,0,4,3,3,1.0000,2.6992,0.0476,5.14,1.0000,31 34 42 56
168,0,4,47,50,0.9400,2.5372,0.5434,81.87,0.8185,0 23 38 62
169,0,4,56,60,0.9333,2.5192,0.6120,99.48,0.7994,0 5 23 62
170,0,4,14,15,0.9333,2.5192,0.2029,21.34,0.7994,0 6 41 62
171,0,4,40,43,0.9302,2.5109,0.4819,66.36,0.7906,0 5 38 62
172,0,4,13,14,0.9286,2.5064,0.1898,19.52,0.7859,0 2 25 62
173,0,4,35,38,0.9211,2.4861,0.4348,55.77,0.7649,0 38 41 62
174,0,4,44,48,0.9167,2.4743,0.5146,71.77,0.7528,0 38 56 62
175,0,4,32,35,0.9143,2.4678,0.4051,49.61,0.7462,0 38 49 62
176,0,4,11,13,0.8462,2.2839,0.1618,13.13,0.5710,0 2 25 45
177,0,4,19,23,0.8261,2.2298,0.2603,21.99,0.5238,0 12 41 45
178,0,4,14,17,0.8235,2.2229,0.2000,15.77,0.5179,0 12 25 45
179,0,4,14,17,0.8235,2.2229,0.2000,15.77,0.5179,0 12 34 45
180,0,4,8,10,0.8000,2.1593,0.1203,8.16,0.4655,17 31 38 56
181,0,3,4,5,0.8000,2.1593,0.0625,4.02,0.4655,5 13 22
182,0,4,4,5,0.8000,2.1593,0.0625,4.02,0.4655,1 23 46 61
183,0,4,4,5,0.8000,2.1593,0.0625,4.02,0.4655,2 5 13 22
184,0,4,4,5,0.8000,2.1593,0.0625,4.02,0.4655,4 5 13 22
185,0,4,4,5,0.8000,2.1593,0.0625,4.02,0.4655,6 27 41 61
186,0,4,6,8,0.7500,2.0244,0.0916,5.06,0.3635,1 12 23 61
187,1,4,43,43,1.0000,1.5885,0.3413,29.07,1.0000,1 6 56 62
188,1,4,39,39,1.0000,1.5885,0.3145,26.01,1.0000,1 6 23 62
189,1,4,38,38,1.0000,1.5885,0.3077,25.25,1.0000,1 6 41 62
190,1,3,34,34,1.0000,1.5885,0.2798,22.29,1.0000,1 6 13
191,1,4,34,34,1.0000,1.5885,0.2798,22.29,1.0000,1 4 6 13
192,1,4,34,34,1.0000,1.5885,0.2798,22.29,1.0000,1 6 7 13
193,1,4,34,34,1.0000,1.5885,0.2798,22.29,1.0000,1 6 13 44
194,1,4,32,32,1.0000,1.5885,0.2656,20.84,1.0000,1 6 38 62
195,1,4,31,31,1.0000,1.5885,0.2583,20.12,1.0000,1 6 8 62
196,1,4,31,31,1.0000,1.5885,0.2583,20.12,1.0000,1 23 45 62
197,1,3,28,28,1.0000,1.5885,0.2363,18.00,1.0000,1 6 9
198,1,3,28,28,1.0000,1.5885,0.2363,18.00,1.0000,1 23 60
199,1,4,28,28,1.0000,1.5885,0.2363,18.00,1.0000,1 4 6 9
200,1,4,28,28,1.0000,1.5885,0.2363,18.00,1.0000,1 4 23 60
201,1,4,28,28,1.0000,1.5885,0.2363,18.00,1.0000,1 6 7 9
202,1,4,28,28,1.0000,1.5885,0.2363,18.00,1.0000,1 6 9 44
203,1,4,28,28,1.0000,1.5885,0.2363,18.00,1.0000,1 6 31 62
204,1,4,28,28,1.0000,1.5885,0.2363,18.00,1.0000,1 7 23 60
205,1,4,28,28,1.0000,1.5885,0.2363,18.00,1.0000,1 8 30 62
206,1,4,28,28,1.0000,1.5885,0.2363,18.00,1.0000,1 23 44 60
207,1,4,28,28,1.0000,1.5885,0.2363,18.00,1.0000,1 30 56 62
208,1,3,27,27,1.0000,1.5885,0.2288,17.30,1.0000,1 16 62
209,1,3,27,27,1.0000,1.5885,0.2288,17.30,1.0000,1 31 60
210,1,3,27,27,1.0000,1.5885,0.2288,17.30,1.0000,2 31 60
211,1,4,27,27,1.0000,1.5885,0.2288,17.30,1.0000,1 4 16 62
212,1,4,27,27,1.0000,1.5885,0.2288,17.30,1.0000,1 4 31 60
213,1,4,27,27,1.0000,1.5885,0.2288,17.30,1.0000,1 7 16 62
214,1,4,27,27,1.0000,1.5885,0.2288,17.30,1.0000,1 7 31 60
215,1,4,27,27,1.0000,1.5885,0.2288,17.30,1.0000,1 31 44 60
216,1,4,27,27,1.0000,1.5885,0.2288,17.30,1.0000,2 4 31 60
217,1,4,27,27,1.0000,1.5885,0.2288,17.30,1.0000,2 7 31 60
218,1,4,27,27,1.0000,1.5885,0.2288,17.30,1.0000,2 31 44 60
219,1,2,26,26,1.0000,1.5885,0.2213,16.60,1.0000,46 53
220,1,3,26,26,1.0000,1.5885,0.2213,16.60,1.0000,4 46 53
221,1,3,26,26,1.0000,1.5885,0.2213,16.60,1.0000,7 46 53
222,1,3,26,26,1.0000,1.5885,0.2213,16.60,1.0000,44 46 53
223,1,2,24,24,1.0000,1.5885,0.2060,15.23,1.0000,39 60
224,1,3,24,24,1.0000,1.5885,0.2060,15.23,1.0000,2 37 60
225,1,3,24,24,1.0000,1.5885,0.2060,15.23,1.0000,4 39 60
226,1,3,24,24,1.0000,1.5885,0.2060,15.23,1.0000,6 31 57
227,1,3,24,24,1.0000,1.5885,0.2060,15.23,1.0000,7 39 60
228,1,3,24,24,1.0000,1.5885,0.2060,15.23,1.0000,39 44 60
229,1,4,24,24,1.0000,1.5885,0.2060,15.23,1.0000,2 4 37 60
230,1,4,24,24,1.0000,1.5885,0.2060,15.23,1.0000,2 7 37 60
231,1,4,24,24,1.0000,1.5885,0.2060,15.23,1.0000,2 37 44 60
232,1,4,24,24,1.0000,1.5885,0.2060,15.23,1.0000,4 6 31 57
233,1,4,24,24,1.0000,1.5885,0.2060,15.23,1.0000,6 7 31 57
234,1,4,24,24,1.0000,1.5885,0.2060,15.23,1.0000,6 31 44 57
235,1,3,23,23,1.0000,1.5885,0.1983,14.54,1.0000,1 9 31
236,1,3,23,23,1.0000,1.5885,0.1983,14.54,1.0000,1 22 31
237,1,4,23,23,1.0000,1.5885,0.1983,14.54,1.0000,1 2 6 28
238,1,4,23,23,1.0000,1.5885,0.1983,14.54,1.0000,1 4 9 31
239,1,4,23,23,1.0000,1.5885,0.1983,14.54,1.0000,1 4 22 31
240,1,4,23,23,1.0000,1.5885,0.1983,14.54,1.0000,1 6 22 31
241,1,4,23,23,1.0000,1.5885,0.1983,14.54,1.0000,1 7 9 31
242,1,4,23,23,1.0000,1.5885,0.1983,14.54,1.0000,1 7 22 31
243,1,4,23,23,1.0000,1.5885,0.1983,14.54,1.0000,1 9 31 44
244,1,4,23,23,1.0000,1.5885,0.1983,14.54,1.0000,1 25 49 62
245,1,3,22,22,1.0000,1.5885,0.1905,13.87,1.0000,1 17 62
246,1,3,22,22,1.0000,1.5885,0.1905,13.87,1.0000,1 39 46
247,1,3,22,22,1.0000,1.5885,0.1905,13.87,1.0000,1 53 62
248,1,4,22,22,1.0000,1.5885,0.1905,13.87,1.0000,1 2 17 62
249,1,4,22,22,1.0000,1.5885,0.1905,13.87,1.0000,1 2 39 46
250,1,4,22,22,1.0000,1.5885,0.1905,13.87,1.0000,1 2 53 62
251,1,4,22,22,1.0000,1.5885,0.1905,13.87,1.0000,1 4 17 62
252,1,4,22,22,1.0000,1.5885,0.1905,13.87,1.0000,1 4 39 46
253,1,4,22,22,1.0000,1.5885,0.1905,13.87,1.0000,1 7 39 46
254,1,4,22,22,1.0000,1.5885,0.1905,13.87,1.0000,1 23 39 49
255,1,2,21,21,1.0000,1.5885,0.1826,13.19,1.0000,30 53
256,1,3,21,21,1.0000,1.5885,0.1826,13.19,1.0000,1 6 36
257,1,3,21,21,1.0000,1.5885,0.1826,13.19,1.0000,1 31 57
258,1,3,21,21,1.0000,1.5885,0.1826,13.19,1.0000,2 30 53
259,1,3,21,21,1.0000,1.5885,0.1826,13.19,1.0000,4 30 53
260,1,3,21,21,1.0000,1.5885,0.1826,13.19,1.0000,7 30 53
261,1,4,21,21,1.0000,1.5885,0.1826,13.19,1.0000,1 4 31 57
262,1,4,21,21,1.0000,1.5885,0.1826,13.19,1.0000,1 7 31 57
263,1,4,21,21,1.0000,1.5885,0.1826,13.19,1.0000,1 39 49 56
264,1,4,20,20,1.0000,1.5885,0.1747,12.52,1.0000,1 6 38 57
265,1,4,20,20,1.0000,1.5885,0.1747,12.52,1.0000,1 23 30 45
266,1,3,19,19,1.0000,1.5885,0.1667,11.86,1.0000,2 57 60
267,1,3,19,19,1.0000,1.5885,0.1667,11.86,1.0000,6 53 62
268,1,4,19,19,1.0000,1.5885,0.1667,11.86,1.0000,1 2 12 28
269,1,4,19,19,1.0000,1.5885,0.1667,11.86,1.0000,1 2 46 60
270,1,4,19,19,1.0000,1.5885,0.1667,11.86,1.0000,1 31 45 62
271,1,4,19,19,1.0000,1.5885,0.1667,11.86,1.0000,2 4 57 60
272,1,4,19,19,1.0000,1.5885,0.1667,11.86,1.0000,2 6 53 62
273,1,4,19,19,1.0000,1.5885,0.1667,11.86,1.0000,2 6 57 60
274,1,4,19,19,1.0000,1.5885,0.1667,11.86,1.0000,2 7 57 60
275,1,4,19,19,1.0000,1.5885,0.1667,11.86,1.0000,4 6 53 62
276,1,4,19,19,1.0000,1.5885,0.1667,11.86,1.0000,6 7 53 62
277,1,3,18,18,1.0000,1.5885,0.1586,11.20,1.0000,37 39 56
278,1,4,18,18,1.0000,1.5885,0.1586,11.20,1.0000,1 2 46 57
279,1,4,18,18,1.0000,1.5885,0.1586,11.20,1.0000,1 6 39 41
280,1,4,18,18,1.0000,1.5885,0.1586,11.20,1.0000,1 8 39 49
281,1,4,18,18,1.0000,1.5885,0.1586,11.20,1.0000,4 37 39 56
282,1,4,18,18,1.0000,1.5885,0.1586,11.20,1.0000,7 37 39 56
283,1,4,18,18,1.0000,1.5885,0.1586,11.20,1.0000,37 39 44 56
284,1,3,17,17,1.0000,1.5885,0.1504,10.54,1.0000,1 9 45
285,1,3,17,17,1.0000,1.5885,0.1504,10.54,1.0000,12 31 57
286,1,4,17,17,1.0000,1.5885,0.1504,10.54,1.0000,1 4 9 45
287,1,4,17,17,1.0000,1.5885,0.1504,10.54,1.0000,1 7 9 45
288,1,4,17,17,1.0000,1.5885,0.1504,10.54,1.0000,1 9 44 45
289,1,4,17,17,1.0000,1.5885,0.1504,10.54,1.0000,1 16 23 45
290,1,4,17,17,1.0000,1.5885,0.1504,10.54,1.0000,1 42 45 62
291,1,4,17,17,1.0000,1.5885,0.1504,10.54,1.0000,2 6 28 30
292,1,4,17,17,1.0000,1.5885,0.1504,10.54,1.0000,2 12 31 57
293,1,4,17,17,1.0000,1.5885,0.1504,10.54,1.0000,2 22 46 60
294,1,4,17,17,1.0000,1.5885,0.1504,10.54,1.0000,4 12 31 57
295,1,4,17,17,1.0000,1.5885,0.1504,10.54,1.0000,7 12 31 57
296,1,2,16,16,1.0000,1.5885,0.1422,9.89,1.0000,17 60
297,1,3,16,16,1.0000,1.5885,0.1422,9.89,1.0000,1 31 36
298,1,3,16,16,1.0000,1.5885,0.1422,9.89,1.0000,4 17 60
299,1,3,16,16,1.0000,1.5885,0.1422,9.89,1.0000,6 28 45
300,1,3,16,16,1.0000,1.5885,0.1422,9.89,1.0000,6 37 42
301,1,3,16,16,1.0000,1.5885,0.1422,9.89,1.0000,7 17 60
302,1,3,16,16,1.0000,1.5885,0.1422,9.89,1.0000,8 37 39
303,1,4,16,16,1.0000,1.5885,0.1422,9.89,1.0000,1 2 31 36
304,1,4,16,16,1.0000,1.5885,0.1422,9.89,1.0000,1 8 30 39
305,1,4,16,16,1.0000,1.5885,0.1422,9.89,1.0000,1 39 42 62
306,1,4,16,16,1.0000,1.5885,0.1422,9.89,1.0000,1 41 46 62
307,1,4,16,16,1.0000,1.5885,0.1422,9.89,1.0000,2 6 28 45
308,1,4,16,16,1.0000,1.5885,0.1422,9.89,1.0000,4 6 28 45
309,1,4,16,16,1.0000,1.5885,0.1422,9.89,1.0000,4 6 37 42
310,1,4,16,16,1.0000,1.5885,0.1422,9.89,1.0000,6 7 28 45
311,1,4,16,16,1.0000,1.5885,0.1422,9.89,1.0000,6 7 37 42
312,1,4,16,16,1.0000,1.5885,0.1422,9.89,1.0000,6 37 42 44
313,1,4,16,16,1.0000,1.5885,0.1422,9.89,1.0000,8 23 39 49
314,1,3,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 3 38
315,1,3,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 18 22
316,1,3,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 36 45
317,1,3,15,15,1.0000,1.5885,0.1339,9.25,1.0000,2 13 60
318,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 2 36 45
319,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 3 4 38
320,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 3 6 38
321,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 3 7 38
322,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 4 18 22
323,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 4 36 45
324,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 6 18 22
325,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 7 18 22
326,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 7 36 45
327,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 13 45 62
328,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,1 22 46 56
329,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,2 4 13 60
330,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,2 7 13 60
331,1,4,15,15,1.0000,1.5885,0.1339,9.25,1.0000,2 13 44 60
332,1,3,14,14,1.0000,1.5885,0.1256,8.60,1.0000,1 26 45
333,1,3,14,14,1.0000,1.5885,0.1256,8.60,1.0000,23 42 60
334,1,4,14,14,1.0000,1.5885,0.1256,8.60,1.0000,1 2 41 57
335,1,4,14,14,1.0000,1.5885,0.1256,8.60,1.0000,1 4 26 45
