rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
93,0,4,17,18,0.9444,4.0086,0.1717,51.43,0.8599,1 9 32 65
94,3,2,20,20,1.0000,4.0000,0.1896,61.61,1.0000,21 50
95,3,2,20,20,1.0000,4.0000,0.1896,61.61,1.0000,44 50
96,3,2,20,20,1.0000,4.0000,0.1896,61.61,1.0000,50 68
97,3,3,20,20,1.0000,4.0000,0.1896,61.61,1.0000,11 21 50
98,3,1,18,18,1.0000,4.0000,0.1722,55.30,1.0000,41
99,3,2,18,18,1.0000,4.0000,0.1722,55.30,1.0000,7 41
100,3,2,18,18,1.0000,4.0000,0.1722,55.30,1.0000,11 41
101,3,2,18,18,1.0000,4.0000,0.1722,55.30,1.0000,21 41
102,3,4,15,15,1.0000,4.0000,0.1456,45.90,1.0000,2 7 16 65
103,0,4,16,17,0.9412,3.9948,0.1624,48.06,0.8520,1 4 20 23
104,0,4,16,17,0.9412,3.9948,0.1624,48.06,0.8520,1 4 20 31
105,0,4,16,17,0.9412,3.9948,0.1624,48.06,0.8520,1 4 20 46
106,0,4,16,17,0.9412,3.9948,0.1624,48.06,0.8520,1 23 59 67
107,0,4,16,17,0.9412,3.9948,0.1624,48.06,0.8520,1 31 59 67
108,0,4,16,17,0.9412,3.9948,0.1624,48.06,0.8520,1 32 59 67
109,0,4,16,17,0.9412,3.9948,0.1624,48.06,0.8520,1 46 59 67
110,0,4,58,62,0.9355,3.9706,0.4793,183.53,0.8383,5 10 30 59
111,0,4,39,42,0.9286,3.9413,0.3514,118.50,0.8218,1 38 46 61
112,0,4,13,14,0.9286,3.9413,0.1340,38.03,0.8218,46 57 61 66
113,0,4,61,66,0.9242,3.9229,0.4959,190.23,0.8116,5 10 30 43
114,0,4,61,66,0.9242,3.9229,0.4959,190.23,0.8116,5 10 43 68
115,0,3,12,13,0.9231,3.9179,0.1244,34.71,0.8089,0 23 66
116,0,3,12,13,0.9231,3.9179,0.1244,34.71,0.8089,0 31 66
117,0,3,12,13,0.9231,3.9179,0.1244,34.71,0.8089,0 46 66
118,0,4,12,13,0.9231,3.9179,0.1244,34.71,0.8089,0 12 23 66
119,0,4,59,64,0.9219,3.9128,0.4836,182.67,0.8060,5 10 12 43
120,0,4,23,25,0.9200,3.9049,0.2244,67.22,0.8016,1 19 38 46
121,1,4,17,17,1.0000,3.8980,0.1596,50.39,1.0000,3 6 13 40
122,1,4,17,17,1.0000,3.8980,0.1596,50.39,1.0000,3 6 40 49
123,1,4,16,16,1.0000,3.8980,0.1509,47.36,1.0000,3 6 16 40
124,1,4,15,15,1.0000,3.8980,0.1422,44.34,1.0000,3 21 54 62
125,1,4,15,15,1.0000,3.8980,0.1422,44.34,1.0000,3 29 54 62
126,1,4,15,15,1.0000,3.8980,0.1422,44.34,1.0000,3 44 54 62
127,1,4,15,15,1.0000,3.8980,0.1422,44.34,1.0000,3 49 54 62
128,2,4,65,65,1.0000,3.8782,0.4962,204.48,1.0000,0 5 43 67
129,2,4,64,64,1.0000,3.8782,0.4904,201.04,1.0000,0 38 43 58
130,2,4,59,59,1.0000,3.8782,0.4609,184.02,1.0000,0 38 43 67
131,2,4,59,59,1.0000,3.8782,0.4609,184.02,1.0000,33 43 53 58
132,2,4,58,58,1.0000,3.8782,0.4549,180.65,1.0000,24 43 53 58
133,2,3,57,57,1.0000,3.8782,0.4488,177.28,1.0000,43 53 67
134,2,4,57,57,1.0000,3.8782,0.4488,177.28,1.0000,5 43 53 67
135,2,4,57,57,1.0000,3.8782,0.4488,177.28,1.0000,43 47 53 58
136,2,4,56,56,1.0000,3.8782,0.4427,173.93,1.0000,5 24 59 63
137,2,4,56,56,1.0000,3.8782,0.4427,173.93,1.0000,5 30 59 63
138,2,4,56,56,1.0000,3.8782,0.4427,173.93,1.0000,5 33 59 63
139,2,4,56,56,1.0000,3.8782,0.4427,173.93,1.0000,5 47 59 63
140,2,4,54,54,1.0000,3.8782,0.4303,167.24,1.0000,38 43 53 58
141,2,2,50,50,1.0000,3.8782,0.4049,153.99,1.0000,17 19
142,2,3,47,47,1.0000,3.8782,0.3852,144.14,1.0000,17 19 59
143,2,4,47,47,1.0000,3.8782,0.3852,144.14,1.0000,0 19 43 53
144,2,3,45,45,1.0000,3.8782,0.3719,137.62,1.0000,17 19 68
145,2,3,42,42,1.0000,3.8782,0.3515,127.92,1.0000,17 19 61
146,2,4,42,42,1.0000,3.8782,0.3515,127.92,1.0000,17 19 59 68
147,2,3,41,41,1.0000,3.8782,0.3445,124.70,1.0000,13 17 19
148,2,3,41,41,1.0000,3.8782,0.3445,124.70,1.0000,13 17 66
149,2,3,41,41,1.0000,3.8782,0.3445,124.70,1.0000,17 19 57
150,2,4,41,41,1.0000,3.8782,0.3445,124.70,1.0000,13 17 66 68
151,2,4,39,39,1.0000,3.8782,0.3305,118.29,1.0000,13 17 59 66
152,2,4,39,39,1.0000,3.8782,0.3305,118.29,1.0000,17 19 59 61
153,2,4,38,38,1.0000,3.8782,0.3234,115.10,1.0000,13 17 57 66
154,2,2,31,31,1.0000,3.8782,0.2719,93.00,1.0000,2 19
155,2,3,30,30,1.0000,3.8782,0.2643,89.87,1.0000,2 19 59
156,2,2,29,29,1.0000,3.8782,0.2566,86.76,1.0000,11 19
157,2,2,28,28,1.0000,3.8782,0.2489,83.65,1.0000,11 67
158,2,3,28,28,1.0000,3.8782,0.2489,83.65,1.0000,11 19 58
159,2,3,28,28,1.0000,3.8782,0.2489,83.65,1.0000,11 19 59
160,2,3,28,28,1.0000,3.8782,0.2489,83.65,1.0000,11 58 67
161,2,3,27,27,1.0000,3.8782,0.2411,80.56,1.0000,11 59 67
162,2,3,27,27,1.0000,3.8782,0.2411,80.56,1.0000,13 19 58
163,2,4,27,27,1.0000,3.8782,0.2411,80.56,1.0000,11 58 59 67
164,2,4,27,27,1.0000,3.8782,0.2411,80.56,1.0000,13 19 58 59
165,2,3,26,26,1.0000,3.8782,0.2332,77.47,1.0000,9 13 19
166,2,3,26,26,1.0000,3.8782,0.2332,77.47,1.0000,19 39 58
167,2,4,26,26,1.0000,3.8782,0.2332,77.47,1.0000,9 13 19 68
168,2,4,25,25,1.0000,3.8782,0.2252,74.39,1.0000,9 13 19 57
169,2,4,25,25,1.0000,3.8782,0.2252,74.39,1.0000,9 13 19 59
170,2,4,25,25,1.0000,3.8782,0.2252,74.39,1.0000,19 39 58 59
171,2,3,23,23,1.0000,3.8782,0.2091,68.25,1.0000,2 13 19
172,2,3,23,23,1.0000,3.8782,0.2091,68.25,1.0000,2 19 39
173,2,3,22,22,1.0000,3.8782,0.2009,65.20,1.0000,19 54 58
174,2,4,19,19,1.0000,3.8782,0.1759,56.08,1.0000,13 19 52 61
175,2,3,18,18,1.0000,3.8782,0.1674,53.06,1.0000,19 26 58
176,2,3,18,18,1.0000,3.8782,0.1674,53.06,1.0000,19 35 58
177,2,4,18,18,1.0000,3.8782,0.1674,53.06,1.0000,0 38 43 64
178,2,4,18,18,1.0000,3.8782,0.1674,53.06,1.0000,19 26 35 58
179,2,4,18,18,1.0000,3.8782,0.1674,53.06,1.0000,19 26 58 59
180,2,4,18,18,1.0000,3.8782,0.1674,53.06,1.0000,38 43 59 64
181,2,4,17,17,1.0000,3.8782,0.1589,50.04,1.0000,19 44 58 59
182,2,3,12,12,1.0000,3.8782,0.1148,35.09,1.0000,9 33 44
183,2,4,12,12,1.0000,3.8782,0.1148,35.09,1.0000,5 19 44 52
184,2,4,12,12,1.0000,3.8782,0.1148,35.09,1.0000,9 19 44 52
185,2,4,12,12,1.0000,3.8782,0.1148,35.09,1.0000,9 33 44 59
186,2,4,12,12,1.0000,3.8782,0.1148,35.09,1.0000,24 43 53 64
187,2,4,12,12,1.0000,3.8782,0.1148,35.09,1.0000,38 43 53 64
188,2,4,11,11,1.0000,3.8782,0.1058,32.12,1.0000,0 5 52 58
189,2,4,11,11,1.0000,3.8782,0.1058,32.12,1.0000,5 13 19 52
190,2,4,11,11,1.0000,3.8782,0.1058,32.12,1.0000,5 19 29 52
191,2,4,11,11,1.0000,3.8782,0.1058,32.12,1.0000,19 26 52 61
192,2,4,11,11,1.0000,3.8782,0.1058,32.12,1.0000,19 35 38 66
193,0,4,42,46,0.9130,3.8754,0.3717,124.73,0.7854,1 32 38 46
194,0,3,19,21,0.9048,3.8402,0.1891,53.69,0.7663,1 32 65
195,2,4,72,73,0.9863,3.8250,0.5333,223.81,0.9634,5 24 59 67
196,2,4,72,73,0.9863,3.8250,0.5333,223.81,0.9634,30 38 58 59
197,2,4,70,71,0.9859,3.8236,0.5224,216.82,0.9624,24 38 58 59
198,2,4,60,61,0.9836,3.8146,0.4651,182.47,0.9563,0 5 19 43
199,3,4,19,20,0.9500,3.8000,0.1801,53.67,0.8711,7 16 21 65
200,3,4,19,20,0.9500,3.8000,0.1801,53.67,0.8711,7 16 26 65
201,3,4,19,20,0.9500,3.8000,0.1801,53.67,0.8711,7 16 29 65
202,3,4,19,20,0.9500,3.8000,0.1801,53.67,0.8711,7 16 35 65
203,0,4,34,38,0.8947,3.7977,0.3119,96.47,0.7435,1 9 46 61
204,0,4,24,27,0.8889,3.7728,0.2319,66.33,0.7304,1 46 57 61
205,2,4,30,31,0.9677,3.7531,0.2632,85.09,0.9150,19 26 61 66
206,2,4,57,59,0.9661,3.7467,0.4453,167.60,0.9107,19 43 53 59
207,2,4,85,88,0.9659,3.7460,0.5965,260.56,0.9102,9 24 38 59
208,2,4,55,57,0.9649,3.7421,0.4331,160.92,0.9077,0 19 38 43
209,2,4,80,83,0.9639,3.7380,0.5714,242.53,0.9050,0 5 9 33
210,2,4,73,76,0.9605,3.7251,0.5348,217.75,0.8965,9 33 53 59
211,2,4,71,74,0.9595,3.7209,0.5240,210.77,0.8937,9 24 53 59
212,2,4,94,98,0.9592,3.7199,0.6373,288.95,0.8930,5 9 33 59
213,3,4,13,14,0.9286,3.7143,0.1268,35.02,0.8186,7 16 21 61
214,3,4,13,14,0.9286,3.7143,0.1268,35.02,0.8186,7 16 26 61
215,3,4,13,14,0.9286,3.7143,0.1268,35.02,0.8186,7 16 29 61
216,3,4,13,14,0.9286,3.7143,0.1268,35.02,0.8186,7 16 35 61
217,0,4,14,16,0.8750,3.7139,0.1429,37.10,0.6997,1 8 23 59
218,0,4,14,16,0.8750,3.7139,0.1429,37.10,0.6997,1 8 31 59
219,0,4,14,16,0.8750,3.7139,0.1429,37.10,0.6997,1 8 32 59
220,0,4,14,16,0.8750,3.7139,0.1429,37.10,0.6997,1 8 42 59
221,0,4,14,16,0.8750,3.7139,0.1429,37.10,0.6997,9 46 57 66
222,2,4,89,93,0.9570,3.7114,0.6138,270.47,0.8874,5 9 24 59
223,2,3,22,23,0.9565,3.7096,0.2000,60.49,0.8863,19 39 66
224,2,4,22,23,0.9565,3.7096,0.2000,60.49,0.8863,5 19 35 66
225,2,4,22,23,0.9565,3.7096,0.2000,60.49,0.8863,13 19 39 66
226,2,4,22,23,0.9565,3.7096,0.2000,60.49,0.8863,19 35 61 66
227,1,3,19,20,0.9500,3.7031,0.1759,51.78,0.8700,3 40 49
228,1,4,19,20,0.9500,3.7031,0.1759,51.78,0.8700,3 11 40 49
229,1,4,19,20,0.9500,3.7031,0.1759,51.78,0.8700,3 13 21 40
230,1,4,19,20,0.9500,3.7031,0.1759,51.78,0.8700,3 13 26 40
231,2,4,82,86,0.9535,3.6978,0.5795,245.05,0.8786,9 38 47 59
232,1,4,17,18,0.9444,3.6814,0.1589,45.74,0.8561,3 49 57 60
233,2,4,56,59,0.9492,3.6810,0.4375,159.67,0.8677,9 19 43 53
234,3,3,23,25,0.9200,3.6800,0.2130,61.88,0.7980,2 7 65
235,3,4,23,25,0.9200,3.6800,0.2130,61.88,0.7980,2 7 11 65
236,3,4,23,25,0.9200,3.6800,0.2130,61.88,0.7980,2 7 13 65
237,3,4,23,25,0.9200,3.6800,0.2130,61.88,0.7980,2 7 21 65
238,2,4,73,77,0.9481,3.6767,0.5328,213.16,0.8649,0 9 24 38
239,2,4,18,19,0.9474,3.6741,0.1667,48.41,0.8632,9 19 33 48
240,2,4,89,94,0.9468,3.6719,0.6117,265.87,0.8618,9 33 38 59
241,2,4,88,93,0.9462,3.6697,0.6069,262.21,0.8604,9 30 38 59
242,1,4,16,17,0.9412,3.6687,0.1502,42.73,0.8480,3 21 54 59
243,1,4,16,17,0.9412,3.6687,0.1502,42.73,0.8480,3 29 54 59
244,1,4,16,17,0.9412,3.6687,0.1502,42.73,0.8480,3 44 54 59
245,1,4,16,17,0.9412,3.6687,0.1502,42.73,0.8480,3 49 54 59
246,1,4,16,17,0.9412,3.6687,0.1502,42.73,0.8480,6 13 40 60
247,2,4,52,55,0.9455,3.6666,0.4127,146.43,0.8584,19 47 53 59
248,2,4,69,73,0.9452,3.6657,0.5111,199.27,0.8578,9 33 43 53
249,2,4,103,109,0.9450,3.6647,0.6732,313.66,0.8572,9 33 59 61
250,2,4,17,18,0.9444,3.6627,0.1581,45.41,0.8559,9 47 57 66
251,1,4,31,33,0.9394,3.6617,0.2707,84.32,0.8436,3 49 54 57
252,2,4,84,89,0.9438,3.6603,0.5874,247.70,0.8543,5 9 47 59
253,1,4,28,30,0.9333,3.6381,0.2478,74.99,0.8287,3 6 49 54
254,1,4,28,30,0.9333,3.6381,0.2478,74.99,0.8287,3 49 54 65
255,1,4,14,15,0.9333,3.6381,0.1327,36.74,0.8287,3 49 60 65
256,2,4,15,16,0.9375,3.6358,0.1408,39.45,0.8387,9 33 48 57
257,2,3,28,30,0.9333,3.6196,0.2467,74.45,0.8284,19 35 66
258,2,4,28,30,0.9333,3.6196,0.2467,74.45,0.8284,5 19 26 66
259,2,4,14,15,0.9333,3.6196,0.1321,36.48,0.8284,9 33 37 57
260,1,4,26,28,0.9286,3.6195,0.2321,68.82,0.8171,3 6 13 57
261,1,4,26,28,0.9286,3.6195,0.2321,68.82,0.8171,3 6 49 57
262,2,4,97,104,0.9327,3.6171,0.6445,286.50,0.8268,9 24 59 61
263,2,4,27,29,0.9310,3.6107,0.2389,71.38,0.8228,9 33 57 66
264,2,4,13,14,0.9286,3.6012,0.1232,33.53,0.8168,4 24 57 66
265,1,4,12,13,0.9231,3.5981,0.1148,30.81,0.8038,6 13 60 62
266,1,4,12,13,0.9231,3.5981,0.1148,30.81,0.8038,6 57 60 62
267,1,3,34,37,0.9189,3.5819,0.2918,89.44,0.7938,3 49 57
268,1,4,34,37,0.9189,3.5819,0.2918,89.44,0.7938,3 11 49 57
269,1,4,34,37,0.9189,3.5819,0.2918,89.44,0.7938,3 13 49 57
270,1,4,34,37,0.9189,3.5819,0.2918,89.44,0.7938,3 21 49 57
271,0,4,26,31,0.8387,3.5599,0.2464,65.26,0.6225,32 59 61 65
272,0,4,25,30,0.8333,3.5370,0.2381,61.95,0.6115,23 59 61 65
273,2,4,82,90,0.9111,3.5334,0.5714,227.50,0.7748,9 19 24 59
274,2,4,90,99,0.9091,3.5256,0.6081,252.07,0.7700,9 19 33 59
275,0,4,24,29,0.8276,3.5126,0.2297,58.66,0.5998,9 32 59 65
276,1,4,18,20,0.9000,3.5082,0.1667,44.58,0.7491,6 13 60 65
277,0,3,28,34,0.8235,3.4954,0.2617,68.30,0.5916,32 61 65
278,1,4,17,19,0.8947,3.4876,0.1581,41.61,0.7369,6 40 49 60
279,1,4,17,19,0.8947,3.4876,0.1581,41.61,0.7369,13 40 49 60
280,1,4,17,19,0.8947,3.4876,0.1581,41.61,0.7369,40 49 57 60
281,0,3,27,33,0.8182,3.4727,0.2535,65.00,0.5809,23 61 65
282,1,4,16,18,0.8889,3.4649,0.1495,38.65,0.7234,3 6 13 60
283,1,4,16,18,0.8889,3.4649,0.1495,38.65,0.7234,3 6 49 60
284,1,4,16,18,0.8889,3.4649,0.1495,38.65,0.7234,3 11 21 62
285,1,4,16,18,0.8889,3.4649,0.1495,38.65,0.7234,3 11 29 62
286,1,4,16,18,0.8889,3.4649,0.1495,38.65,0.7234,3 11 44 62
287,1,4,16,18,0.8889,3.4649,0.1495,38.65,0.7234,3 11 49 62
288,1,4,16,18,0.8889,3.4649,0.1495,38.65,0.7234,6 40 57 60
289,1,3,30,34,0.8824,3.4394,0.2609,73.07,0.7086,3 6 49
290,1,4,30,34,0.8824,3.4394,0.2609,73.07,0.7086,3 6 11 49
291,1,4,22,25,0.8800,3.4302,0.1991,52.67,0.7032,6 49 57 60
292,1,4,21,24,0.8750,3.4107,0.1909,49.69,0.6920,6 13 57 60
293,0,3,28,35,0.8000,3.3956,0.2605,64.88,0.5452,32 59 65
294,0,3,24,30,0.8000,3.3956,0.2286,55.23,0.5452,9 32 65
295,0,4,24,30,0.8000,3.3956,0.2286,55.23,0.5452,32 57 59 65
296,1,4,13,15,0.8667,3.3782,0.1232,29.86,0.6735,3 21 59 61
297,1,4,13,15,0.8667,3.3782,0.1232,29.86,0.6735,3 26 59 61
298,1,4,13,15,0.8667,3.3782,0.1232,29.86,0.6735,3 29 59 61
299,1,4,13,15,0.8667,3.3782,0.1232,29.86,0.6735,3 35 59 61
300,0,4,38,48,0.7917,3.3602,0.3333,87.94,0.5292,1 9 32 46
301,3,4,21,25,0.8400,3.3600,0.1944,47.98,0.6188,7 21 59 61
302,3,4,21,25,0.8400,3.3600,0.1944,47.98,0.6188,7 21 61 65
303,3,4,21,25,0.8400,3.3600,0.1944,47.98,0.6188,7 26 59 61
304,3,4,21,25,0.8400,3.3600,0.1944,47.98,0.6188,7 26 61 65
305,0,4,37,47,0.7872,3.3414,0.3260,84.62,0.5208,1 9 46 52
306,1,4,24,28,0.8571,3.3411,0.2143,54.97,0.6526,6 13 49 60
307,0,3,39,50,0.7800,3.3107,0.3391,88.04,0.5072,1 9 46
308,0,4,39,50,0.7800,3.3107,0.3391,88.04,0.5072,1 9 12 46
309,0,3,27,35,0.7714,3.2743,0.2512,58.48,0.4914,23 59 65
310,0,2,30,39,0.7692,3.2650,0.2740,64.98,0.4873,32 65
311,1,4,25,30,0.8333,3.2483,0.2212,54.47,0.6019,13 49 60 65
312,1,4,29,35,0.8286,3.2297,0.2511,62.93,0.5920,11 49 57 60
313,3,4,11,14,0.7857,3.1429,0.1073,21.83,0.5102,12 29 54 68
314,3,4,11,14,0.7857,3.1429,0.1073,21.83,0.5102,12 44 54 68
315,1,4,29,36,0.8056,3.1400,0.2500,59.70,0.5453,21 49 57 60
316,1,4,28,35,0.8000,3.1184,0.2424,56.80,0.5343,11 13 57 60
317,1,4,16,20,0.8000,3.1184,0.1481,31.80,0.5343,16 57 60 62
318,0,4,69,94,0.7340,3.1156,0.5036,147.87,0.4252,32 46 59 61
319,0,4,70,96,0.7292,3.0949,0.5072,148.52,0.4169,31 32 59 61
320,0,4,72,99,0.7273,3.0869,0.5161,152.67,0.4137,23 32 59 61
321,0,3,69,95,0.7263,3.0828,0.5018,145.06,0.4121,46 59 61
322,1,4,30,38,0.7895,3.0773,0.2564,59.55,0.5138,35 49 57 60
323,1,4,15,19,0.7895,3.0773,0.1395,29.01,0.5138,6 40 49 61
324,3,4,13,17,0.7647,3.0588,0.1250,24.57,0.4710,2 40 59 62
325,1,4,14,18,0.7778,3.0317,0.1308,26.26,0.4915,57 60 62 65
326,1,3,17,22,0.7727,3.0121,0.1560,31.64,0.4821,57 60 62
327,1,4,33,43,0.7674,2.9915,0.2762,62.36,0.4722,11 13 49 60
328,1,4,13,17,0.7647,2.9808,0.1221,23.54,0.4672,2 13 49 60
329,1,4,29,38,0.7632,2.9748,0.2479,53.81,0.4643,13 35 57 60
330,1,4,29,38,0.7632,2.9748,0.2479,53.81,0.4643,13 49 54 60
331,1,3,16,21,0.7619,2.9699,0.1475,28.91,0.4621,13 60 62
332,1,4,16,21,0.7619,2.9699,0.1475,28.91,0.4621,13 21 60 62
333,1,4,16,21,0.7619,2.9699,0.1475,28.91,0.4621,13 26 60 62
334,3,4,23,31,0.7419,2.9677,0.2072,41.70,0.4302,2 40 59 65
335,3,4,17,23,0.7391,2.9565,0.1589,30.26,0.4253,1 11 21 54
