rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
46,7,4,220,276,0.7971,7.8486,0.7733,1618.14,0.5993,1 2 8 11
47,1,4,185,238,0.7773,7.8411,0.7061,1335.90,0.5667,3 4 9 12
48,0,4,195,245,0.7959,7.8103,0.7236,1409.03,0.5972,1 4 8 13
49,7,4,219,277,0.7906,7.7847,0.7684,1594.46,0.5882,1 8 11 12
50,0,4,195,247,0.7895,7.7470,0.7209,1395.32,0.5861,1 2 8 13
51,6,3,203,259,0.7838,7.7439,0.7368,1457.31,0.5767,0 6 13
52,3,4,177,226,0.7832,7.7116,0.6821,1248.58,0.5756,2 7 9 13
53,2,4,188,243,0.7737,7.6966,0.7054,1329.81,0.5601,0 5 9 12
54,0,4,197,252,0.7817,7.6712,0.7216,1394.39,0.5730,1 4 8 10
55,7,4,199,256,0.7773,7.6541,0.7250,1406.05,0.5658,6 8 11 12
56,3,4,191,246,0.7764,7.6450,0.7087,1342.34,0.5642,4 9 11 13
57,2,4,194,253,0.7668,7.6283,0.7145,1361.60,0.5487,0 2 5 10
58,0,3,216,278,0.7770,7.6244,0.7552,1531.89,0.5650,1 8 13
59,4,4,194,251,0.7729,7.5845,0.7119,1352.47,0.5582,3 8 11 12
60,0,4,198,257,0.7704,7.5602,0.7187,1377.72,0.5541,1 2 8 10
61,0,3,220,286,0.7692,7.5484,0.7586,1544.74,0.5521,1 8 10
62,6,4,29,38,0.7632,7.5401,0.1758,185.48,0.5424,0 3 6 10
63,3,4,189,247,0.7652,7.5343,0.7000,1303.76,0.5456,4 7 9 13
64,0,4,207,270,0.7667,7.5232,0.7340,1438.28,0.5479,1 2 4 10
65,3,4,181,237,0.7637,7.5198,0.6830,1240.74,0.5432,7 9 11 13
66,3,4,180,236,0.7627,7.5100,0.6805,1231.31,0.5415,0 9 11 13
67,1,4,183,246,0.7439,7.5041,0.6880,1251.90,0.5123,0 3 9 12
68,1,4,185,249,0.7430,7.4947,0.6916,1264.95,0.5108,3 7 9 12
69,2,4,198,263,0.7529,7.4896,0.7161,1361.95,0.5260,2 9 10 12
70,3,4,190,250,0.7600,7.4833,0.6998,1300.55,0.5371,2 7 11 13
71,4,3,220,289,0.7612,7.4700,0.7547,1525.58,0.5390,3 8 11
72,3,3,204,269,0.7584,7.4672,0.7260,1402.56,0.5344,9 11 13
73,7,4,216,286,0.7552,7.4365,0.7461,1486.73,0.5294,1 2 8 12
74,7,4,203,269,0.7546,7.4306,0.7224,1386.73,0.5284,2 6 11 12
75,1,3,205,279,0.7348,7.4119,0.7257,1397.36,0.4978,3 9 12
76,4,4,197,261,0.7548,7.4067,0.7099,1336.50,0.5285,0 3 7 8
77,3,4,177,236,0.7500,7.3848,0.6692,1184.42,0.5209,0 2 9 13
78,8,4,179,257,0.6965,7.3604,0.6755,1192.93,0.4419,4 7 8 10
79,2,4,192,260,0.7385,7.3464,0.6982,1286.20,0.5030,7 9 10 12
80,2,4,197,267,0.7378,7.3401,0.7074,1321.73,0.5020,0 9 10 12
81,1,4,192,265,0.7245,7.3086,0.6969,1277.96,0.4819,3 7 9 11
82,4,4,196,264,0.7424,7.2854,0.7025,1302.63,0.5087,3 7 8 12
83,8,4,185,269,0.6877,7.2678,0.6827,1218.09,0.4291,0 7 8 10
84,2,3,205,281,0.7295,7.2576,0.7180,1362.36,0.4890,0 5 9
85,4,4,189,256,0.7383,7.2447,0.6873,1243.08,0.5021,0 3 8 12
86,6,3,214,292,0.7329,7.2409,0.7329,1424.96,0.4939,0 6 10
87,4,3,219,298,0.7349,7.2115,0.7399,1454.92,0.5120,3 7 8
88,8,4,178,261,0.6820,7.2071,0.6667,1155.56,0.4209,2 7 8 10
89,6,4,177,243,0.7284,7.1966,0.6617,1147.39,0.4869,0 4 10 13
90,2,4,191,265,0.7208,7.1703,0.6883,1241.53,0.4755,2 7 9 10
91,3,4,191,263,0.7262,7.1508,0.6871,1237.56,0.4834,0 2 11 13
92,7,4,200,276,0.7246,7.1351,0.7030,1298.54,0.4810,2 6 8 11
93,1,4,186,265,0.7019,7.0802,0.6751,1187.10,0.4477,3 4 7 9
94,3,4,178,248,0.7177,7.0672,0.6580,1129.00,0.4704,0 7 9 13
95,3,4,188,262,0.7176,7.0654,0.6775,1198.38,0.4701,0 4 9 13
96,7,4,217,306,0.7092,6.9826,0.7245,1384.93,0.5039,1 2 4 11
97,6,4,173,245,0.7061,6.9766,0.6443,1076.95,0.4530,0 2 10 13
98,6,4,186,264,0.7045,6.9610,0.6691,1162.79,0.4506,0 2 6 8
99,7,4,219,311,0.7042,6.9337,0.7252,1387.31,0.5140,1 4 11 12
100,7,4,214,304,0.7039,6.9314,0.7169,1351.36,0.4881,1 2 4 12
101,2,4,196,285,0.6877,6.8416,0.6817,1205.99,0.4262,2 5 7 12
102,2,4,198,289,0.6851,6.8158,0.6839,1213.99,0.4224,0 2 5 12
103,3,4,201,297,0.6768,6.6637,0.6814,1200.54,0.4225,4 7 11 13
104,7,4,197,295,0.6678,6.5754,0.6701,1154.66,0.4033,4 6 11 12
105,3,4,190,285,0.6667,6.5643,0.6574,1106.80,0.3956,0 7 11 13
106,7,3,217,327,0.6636,6.5342,0.7000,1276.82,0.5005,6 11 12
107,5,4,183,286,0.6399,6.5230,0.6432,1053.24,0.3694,2 9 11 12
108,2,4,187,286,0.6538,6.5046,0.6493,1075.04,0.3784,0 2 5 7
109,2,3,215,331,0.6495,6.4619,0.6924,1246.51,0.5011,2 5 7
110,5,4,187,315,0.5937,6.0519,0.6254,981.54,0.3834,2 4 9 12
111,9,4,194,332,0.5843,5.8739,0.6268,984.54,0.4017,2 7 8 11
112,9,4,191,332,0.5753,5.7831,0.6171,948.18,0.3869,0 2 8 11
