rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
66,0,4,8,8,1.0000,2.2500,0.1379,10.34,1.0000,1 2 20 26
67,0,4,8,8,1.0000,2.2500,0.1379,10.34,1.0000,1 4 8 11
68,0,4,8,8,1.0000,2.2500,0.1379,10.34,1.0000,1 4 8 24
69,0,4,8,8,1.0000,2.2500,0.1379,10.34,1.0000,1 8 12 24
70,0,4,8,8,1.0000,2.2500,0.1379,10.34,1.0000,1 8 20 26
71,0,4,8,8,1.0000,2.2500,0.1379,10.34,1.0000,1 12 16 27
72,0,4,8,8,1.0000,2.2500,0.1379,10.34,1.0000,2 4 22 26
73,0,4,8,8,1.0000,2.2500,0.1379,10.34,1.0000,2 12 26 29
74,0,4,8,8,1.0000,2.2500,0.1379,10.34,1.0000,8 10 12 24
75,0,4,8,8,1.0000,2.2500,0.1379,10.34,1.0000,8 12 15 24
76,0,4,8,8,1.0000,2.2500,0.1379,10.34,1.0000,8 12 26 29
77,0,4,8,8,1.0000,2.2500,0.1379,10.34,1.0000,9 12 26 29
78,0,2,7,7,1.0000,2.2500,0.1217,9.01,1.0000,18 24
79,0,3,7,7,1.0000,2.2500,0.1217,9.01,1.0000,2 18 24
80,0,3,7,7,1.0000,2.2500,0.1217,9.01,1.0000,8 18 24
81,0,3,7,7,1.0000,2.2500,0.1217,9.01,1.0000,9 18 24
82,0,4,7,7,1.0000,2.2500,0.1217,9.01,1.0000,2 11 12 18
83,0,4,6,6,1.0000,2.2500,0.1053,7.69,1.0000,1 3 18 21
84,0,4,6,6,1.0000,2.2500,0.1053,7.69,1.0000,1 11 12 18
85,0,4,6,6,1.0000,2.2500,0.1053,7.69,1.0000,2 4 16 26
86,0,4,6,6,1.0000,2.2500,0.1053,7.69,1.0000,2 4 17 26
87,0,4,6,6,1.0000,2.2500,0.1053,7.69,1.0000,2 5 21 26
88,0,4,6,6,1.0000,2.2500,0.1053,7.69,1.0000,3 4 15 18
89,0,4,6,6,1.0000,2.2500,0.1053,7.69,1.0000,17 21 26 29
90,0,4,5,5,1.0000,2.2500,0.0885,6.38,1.0000,0 2 21 26
91,0,4,5,5,1.0000,2.2500,0.0885,6.38,1.0000,1 12 22 29
92,0,4,5,5,1.0000,2.2500,0.0885,6.38,1.0000,3 15 18 21
93,0,4,5,5,1.0000,2.2500,0.0885,6.38,1.0000,12 16 18 29
94,0,4,4,4,1.0000,2.2500,0.0714,5.08,1.0000,1 5 12 20
95,0,4,4,4,1.0000,2.2500,0.0714,5.08,1.0000,1 16 18 21
96,0,4,4,4,1.0000,2.2500,0.0714,5.08,1.0000,2 16 21 26
97,0,4,4,4,1.0000,2.2500,0.0714,5.08,1.0000,3 13 18 21
98,0,4,4,4,1.0000,2.2500,0.0714,5.08,1.0000,4 13 16 26
99,0,4,4,4,1.0000,2.2500,0.0714,5.08,1.0000,4 13 22 26
100,0,3,34,35,0.9714,2.1857,0.4755,45.99,0.8998,4 12 29
101,0,4,34,35,0.9714,2.1857,0.4755,45.99,0.8998,4 8 12 29
102,0,4,34,35,0.9714,2.1857,0.4755,45.99,0.8998,4 9 12 29
103,0,3,28,29,0.9655,2.1724,0.4088,36.21,0.8797,18 21 29
104,0,4,28,29,0.9655,2.1724,0.4088,36.21,0.8797,4 15 21 29
105,0,4,28,29,0.9655,2.1724,0.4088,36.21,0.8797,8 18 21 29
106,0,4,28,29,0.9655,2.1724,0.4088,36.21,0.8797,9 18 21 29
107,0,4,37,39,0.9487,2.1346,0.5034,47.84,0.8239,2 4 15 21
108,0,3,34,36,0.9444,2.1250,0.4722,42.79,0.8100,4 21 29
109,0,4,16,17,0.9412,2.1176,0.2560,18.27,0.7994,0 4 18 29
110,0,4,15,16,0.9375,2.1094,0.2419,16.86,0.7877,1 2 12 26
111,0,3,14,15,0.9333,2.1000,0.2276,15.48,0.7744,12 21 26
112,0,4,14,15,0.9333,2.1000,0.2276,15.48,0.7744,2 12 21 26
113,0,3,39,42,0.9286,2.0893,0.5200,48.20,0.7594,4 18 29
114,0,4,39,42,0.9286,2.0893,0.5200,48.20,0.7594,4 8 18 29
115,0,4,13,14,0.9286,2.0893,0.2131,14.10,0.7594,1 12 19 29
116,0,4,23,25,0.9200,2.0700,0.3459,25.52,0.7327,1 2 12 29
117,0,4,22,24,0.9167,2.0625,0.3333,24.05,0.7225,2 12 21 29
118,0,4,20,22,0.9091,2.0455,0.3077,21.15,0.6995,1 12 21 29
119,0,4,10,11,0.9091,2.0455,0.1681,10.07,0.6995,2 4 15 28
120,0,4,27,30,0.9000,2.0250,0.3913,28.77,0.6724,1 2 12 21
121,0,3,40,45,0.8889,2.0000,0.5229,44.18,0.6400,2 4 21
122,0,4,15,17,0.8824,1.9853,0.2400,14.20,0.6213,1 12 20 21
123,0,4,29,33,0.8788,1.9773,0.4113,29.18,0.6112,2 10 20 21
124,0,4,7,8,0.8750,1.9688,0.1207,6.21,0.6006,1 16 20 21
125,1,3,33,33,1.0000,1.8000,0.3929,30.55,1.0000,0 3 28
126,1,4,33,33,1.0000,1.8000,0.3929,30.55,1.0000,0 3 8 28
127,1,4,33,33,1.0000,1.8000,0.3929,30.55,1.0000,0 3 9 28
128,1,4,33,33,1.0000,1.8000,0.3929,30.55,1.0000,0 3 19 28
129,1,4,31,31,1.0000,1.8000,0.3735,28.43,1.0000,3 10 13 17
130,1,2,30,30,1.0000,1.8000,0.3636,27.38,1.0000,3 5
131,1,3,30,30,1.0000,1.8000,0.3636,27.38,1.0000,3 5 8
132,1,3,30,30,1.0000,1.8000,0.3636,27.38,1.0000,3 5 9
133,1,3,30,30,1.0000,1.8000,0.3636,27.38,1.0000,3 5 19
134,1,4,29,29,1.0000,1.8000,0.3537,26.34,1.0000,3 13 17 19
135,1,4,25,25,1.0000,1.8000,0.3125,22.29,1.0000,6 10 19 28
136,1,4,24,24,1.0000,1.8000,0.3019,21.30,1.0000,0 12 25 28
137,1,4,24,24,1.0000,1.8000,0.3019,21.30,1.0000,3 13 16 17
138,1,4,23,23,1.0000,1.8000,0.2911,20.32,1.0000,3 13 17 25
139,1,4,23,23,1.0000,1.8000,0.2911,20.32,1.0000,6 19 25 28
140,1,3,22,22,1.0000,1.8000,0.2803,19.35,1.0000,3 13 22
141,1,4,22,22,1.0000,1.8000,0.2803,19.35,1.0000,3 8 13 22
142,1,4,22,22,1.0000,1.8000,0.2803,19.35,1.0000,3 9 13 22
143,1,4,21,21,1.0000,1.8000,0.2692,18.39,1.0000,3 10 13 22
144,1,4,20,20,1.0000,1.8000,0.2581,17.43,1.0000,6 10 22 28
145,1,4,19,19,1.0000,1.8000,0.2468,16.49,1.0000,3 17 19 21
146,1,4,19,19,1.0000,1.8000,0.2468,16.49,1.0000,6 13 16 22
147,1,4,19,19,1.0000,1.8000,0.2468,16.49,1.0000,6 16 22 25
148,1,3,18,18,1.0000,1.8000,0.2353,15.55,1.0000,0 6 28
149,1,4,18,18,1.0000,1.8000,0.2353,15.55,1.0000,3 17 21 25
150,1,4,18,18,1.0000,1.8000,0.2353,15.55,1.0000,6 22 25 28
151,1,4,16,16,1.0000,1.8000,0.2119,13.70,1.0000,0 6 22 25
152,1,4,15,15,1.0000,1.8000,0.2000,12.79,1.0000,0 5 12 16
153,1,4,15,15,1.0000,1.8000,0.2000,12.79,1.0000,1 13 22 28
154,1,4,15,15,1.0000,1.8000,0.2000,12.79,1.0000,2 6 19 28
155,1,4,15,15,1.0000,1.8000,0.2000,12.79,1.0000,2 6 22 28
156,1,4,14,14,1.0000,1.8000,0.1879,11.88,1.0000,0 4 25 28
157,1,4,14,14,1.0000,1.8000,0.1879,11.88,1.0000,0 5 12 25
158,1,4,14,14,1.0000,1.8000,0.1879,11.88,1.0000,0 6 13 22
159,1,4,14,14,1.0000,1.8000,0.1879,11.88,1.0000,0 16 21 28
160,1,4,14,14,1.0000,1.8000,0.1879,11.88,1.0000,1 5 19 22
161,1,4,14,14,1.0000,1.8000,0.1879,11.88,1.0000,1 5 19 28
162,1,3,12,12,1.0000,1.8000,0.1633,10.10,1.0000,3 6 10
163,1,4,12,12,1.0000,1.8000,0.1633,10.10,1.0000,3 6 8 10
164,1,3,11,11,1.0000,1.8000,0.1507,9.22,1.0000,11 17 25
165,1,4,11,11,1.0000,1.8000,0.1507,9.22,1.0000,1 5 22 28
166,1,4,11,11,1.0000,1.8000,0.1507,9.22,1.0000,5 12 22 25
167,1,4,11,11,1.0000,1.8000,0.1507,9.22,1.0000,5 19 21 28
168,1,4,11,11,1.0000,1.8000,0.1507,9.22,1.0000,8 11 17 25
169,1,4,11,11,1.0000,1.8000,0.1507,9.22,1.0000,9 11 17 25
170,1,2,10,10,1.0000,1.8000,0.1379,8.34,1.0000,3 26
171,1,3,10,10,1.0000,1.8000,0.1379,8.34,1.0000,0 11 17
172,1,3,10,10,1.0000,1.8000,0.1379,8.34,1.0000,3 8 26
173,1,3,10,10,1.0000,1.8000,0.1379,8.34,1.0000,3 9 26
174,1,3,10,10,1.0000,1.8000,0.1379,8.34,1.0000,3 19 26
175,1,3,10,10,1.0000,1.8000,0.1379,8.34,1.0000,5 22 26
176,1,4,10,10,1.0000,1.8000,0.1379,8.34,1.0000,0 2 11 17
177,1,4,10,10,1.0000,1.8000,0.1379,8.34,1.0000,0 8 11 17
178,1,4,10,10,1.0000,1.8000,0.1379,8.34,1.0000,0 9 11 17
179,1,4,10,10,1.0000,1.8000,0.1379,8.34,1.0000,1 5 13 19
180,1,4,10,10,1.0000,1.8000,0.1379,8.34,1.0000,2 11 17 25
181,1,4,10,10,1.0000,1.8000,0.1379,8.34,1.0000,3 12 21 28
182,1,4,10,10,1.0000,1.8000,0.1379,8.34,1.0000,3 15 17 25
183,1,4,10,10,1.0000,1.8000,0.1379,8.34,1.0000,5 8 22 26
184,1,4,10,10,1.0000,1.8000,0.1379,8.34,1.0000,5 9 22 26
185,1,3,9,9,1.0000,1.8000,0.1250,7.48,1.0000,5 11 28
186,1,3,9,9,1.0000,1.8000,0.1250,7.48,1.0000,5 26 28
187,1,4,9,9,1.0000,1.8000,0.1250,7.48,1.0000,5 8 26 28
188,1,4,9,9,1.0000,1.8000,0.1250,7.48,1.0000,5 9 26 28
189,1,4,9,9,1.0000,1.8000,0.1250,7.48,1.0000,5 15 19 25
190,1,4,9,9,1.0000,1.8000,0.1250,7.48,1.0000,5 19 22 26
191,1,4,7,7,1.0000,1.8000,0.0986,5.77,1.0000,0 16 18 28
192,1,4,7,7,1.0000,1.8000,0.0986,5.77,1.0000,0 18 25 28
193,1,3,6,6,1.0000,1.8000,0.0851,4.92,1.0000,0 7 19
194,1,4,6,6,1.0000,1.8000,0.0851,4.92,1.0000,0 2 7 19
195,1,4,6,6,1.0000,1.8000,0.0851,4.92,1.0000,0 7 8 19
196,1,4,6,6,1.0000,1.8000,0.0851,4.92,1.0000,0 7 9 19
197,1,4,6,6,1.0000,1.8000,0.0851,4.92,1.0000,2 18 25 28
198,1,4,6,6,1.0000,1.8000,0.0851,4.92,1.0000,5 13 15 19
199,1,4,6,6,1.0000,1.8000,0.0851,4.92,1.0000,5 17 25 29
200,1,4,6,6,1.0000,1.8000,0.0851,4.92,1.0000,6 19 21 25
201,1,4,6,6,1.0000,1.8000,0.0851,4.92,1.0000,12 18 25 28
202,1,2,5,5,1.0000,1.8000,0.0714,4.08,1.0000,5 23
203,1,3,5,5,1.0000,1.8000,0.0714,4.08,1.0000,0 5 18
204,1,3,5,5,1.0000,1.8000,0.0714,4.08,1.0000,0 5 23
205,1,3,5,5,1.0000,1.8000,0.0714,4.08,1.0000,5 8 23
206,1,3,5,5,1.0000,1.8000,0.0714,4.08,1.0000,5 9 23
207,1,3,5,5,1.0000,1.8000,0.0714,4.08,1.0000,17 25 30
208,1,4,5,5,1.0000,1.8000,0.0714,4.08,1.0000,1 7 20 25
209,1,4,5,5,1.0000,1.8000,0.0714,4.08,1.0000,2 17 25 30
210,1,4,5,5,1.0000,1.8000,0.0714,4.08,1.0000,3 13 17 27
211,1,4,5,5,1.0000,1.8000,0.0714,4.08,1.0000,8 17 25 30
212,1,4,5,5,1.0000,1.8000,0.0714,4.08,1.0000,9 17 25 30
213,1,4,5,5,1.0000,1.8000,0.0714,4.08,1.0000,13 15 22 28
214,1,4,55,56,0.9821,1.7679,0.5759,53.63,0.9213,0 19 25 28
215,1,4,51,52,0.9808,1.7654,0.5455,48.44,0.9153,0 16 25 28
216,1,4,47,48,0.9792,1.7625,0.5137,43.47,0.9084,3 10 17 19
217,1,4,38,39,0.9744,1.7538,0.4368,33.00,0.8879,0 22 25 28
218,1,4,35,36,0.9722,1.7500,0.4094,29.71,0.8789,5 16 19 28
219,1,4,35,36,0.9722,1.7500,0.4094,29.71,0.8789,5 17 19 25
220,1,3,32,33,0.9697,1.7455,0.3810,26.52,0.8683,3 13 17
221,1,4,32,33,0.9697,1.7455,0.3810,26.52,0.8683,3 8 13 17
222,1,4,47,49,0.9592,1.7265,0.5109,40.50,0.8248,16 22 25 28
223,1,4,63,66,0.9545,1.7182,0.6269,58.42,0.8059,16 19 25 28
224,1,3,53,56,0.9464,1.7036,0.5550,45.03,0.7735,22 25 28
225,1,4,53,56,0.9464,1.7036,0.5550,45.03,0.7735,8 22 25 28
226,1,4,43,46,0.9348,1.6826,0.4751,33.05,0.7281,13 16 17 25
227,1,4,13,14,0.9286,1.6714,0.1745,8.37,0.7044,1 16 22 25
228,1,4,37,40,0.9250,1.6650,0.4229,26.47,0.6910,13 17 22 25
229,1,4,48,52,0.9231,1.6615,0.5134,36.19,0.6838,16 17 22 25
230,1,4,36,39,0.9231,1.6615,0.4138,25.41,0.6838,13 16 22 25
231,1,4,12,13,0.9231,1.6615,0.1622,7.51,0.6838,1 13 22 25
232,1,4,11,12,0.9167,1.6500,0.1497,6.67,0.6602,1 13 16 25
233,1,3,42,46,0.9130,1.6435,0.4641,29.37,0.6470,13 22 25
234,1,4,42,46,0.9130,1.6435,0.4641,29.37,0.6470,8 13 22 25
235,1,4,20,22,0.9091,1.6364,0.2548,12.24,0.6327,17 19 21 28
236,1,4,10,11,0.9091,1.6364,0.1370,5.83,0.6327,1 5 13 17
237,1,4,67,74,0.9054,1.6297,0.6411,52.74,0.6196,16 17 19 25
238,1,4,24,28,0.8571,1.5429,0.2945,11.66,0.4605,5 10 13 17
239,1,3,29,34,0.8529,1.5353,0.3432,14.16,0.4477,5 13 17
240,1,2,91,107,0.8505,1.5308,0.7521,67.34,0.4403,17 25
241,1,3,91,107,0.8505,1.5308,0.7521,67.34,0.4403,8 17 25
242,1,3,59,70,0.8429,1.5171,0.5756,32.87,0.4179,13 19 25
243,1,4,59,70,0.8429,1.5171,0.5756,32.87,0.4179,8 13 19 25
